,st_code,st_name,交易所產業分類,TEJ產業分類,歆凱分組,date,近一日漲跌％,近一週漲跌％,近一月漲跌％
510,2069,運錩,M2000 鋼鐵工業,M20A6 不鏽鋼,ML無分,2023/03/29,0.0,-0.25,-4.74
511,2211,長榮鋼,M2000 鋼鐵工業,M20A2 鋼筋,ML無分,2023/03/29,0.18,-0.71,7.1
512,5007,三星,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,0.79,-3.21,0.39
513,5009,榮剛,M2000 鋼鐵工業,M20A6 不鏽鋼,ML無分,2023/03/29,0.58,0.0,18.94
514,5011,久陽,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,-1.26,5.37,8.28
515,5013,強新,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,-0.68,1.26,2.69
516,5014,建錩,M2000 鋼鐵工業,M20A6 不鏽鋼,ML無分,2023/03/29,-0.87,-3.12,-2.29
517,5015,華祺,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,-0.7,-1.73,-5.66
518,5016,松和,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,0.33,0.33,1.0
519,5538,東明-KY,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,0.96,2.18,1.08
520,6248,沛波,M2000 鋼鐵工業,M20A2 鋼筋,ML無分,2023/03/29,-1.89,-1.14,9.26
521,8349,恒耀,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,0.0,-1.38,-3.88
522,8415,大國鋼,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,-1.23,-2.3,-5.86
523,911622,泰聚亨-DR,M2000 鋼鐵工業,M20A1 線材,ML無分,2023/03/29,-1.17,-0.59,-0.98
524,9958,世紀鋼,M2000 鋼鐵工業,M20A2 鋼筋,41.0,2023/03/29,-3.01,-4.78,-10.43
525,9962,有益,M2000 鋼鐵工業,M20A6 不鏽鋼,ML無分,2023/03/29,-0.94,-3.64,-0.7
526,1584,精剛,M9900 其他,M20A6 不鏽鋼,ML無分,2023/03/29,-0.65,0.82,10.39
527,2221,大甲,M9900 其他,M20A7 鋼管,ML無分,2023/03/29,-0.35,-1.14,6.27
528,2358,廷鑫,M9900 其他,M20A5 鋁鋅,ML無分,2023/03/29,0.68,-1.01,-3.28
529,8342,益張,M9900 其他,M20A9 金屬加工,ML無分,2023/03/29,0.0,0.53,-2.57
530,9927,泰銘,M9900 其他,M20A5 鋁鋅,ML無分,2023/03/29,0.23,0.47,8.08
531,4564,元翎,M1500 電機機械,M20B 金屬製品,ML無分,2023/03/29,0.42,-3.4,-4.36
532,4154,樂威科-KY,M1722 生技醫療,M20B 金屬製品,ML無分,2023/03/29,-1.66,0.42,-0.42
533,2073,雄順,M2000 鋼鐵工業,M20B 金屬製品,ML無分,,,,
534,8930,青鋼,M2000 鋼鐵工業,M20B 金屬製品,ML無分,2023/03/29,0.0,-0.28,2.26
535,2059,川湖,M2328 電子零組件,M20B 金屬製品,ML無分,2023/03/29,0.13,-0.52,-5.21
536,5543,桓鼎-KY,M2500 建材營造,M20B 金屬製品,ML無分,2023/03/28,1.16,2.74,-2.05
537,8411,福貞-KY,M9900 其他,M20B 金屬製品,ML無分,2023/03/29,0.67,0.67,-0.99
538,8488,吉源-KY,M9900 其他,M20B 金屬製品,ML無分,2023/03/29,-0.96,-1.28,-2.53
539,8936,國統,M9900 其他,M20B 金屬製品,ML無分,2023/03/29,-1.62,-5.04,-13.06
540,9905,大華,M9900 其他,M20B 金屬製品,ML無分,2023/03/29,0.6,0.6,3.47
541,9907,統一實,M9900 其他,M20B 金屬製品,ML無分,2023/03/29,0.52,1.06,8.19
542,2101,南港,M2100 橡膠工業,M21A 輪胎,ML無分,2023/03/29,0.0,0.26,5.57
543,2102,泰豐,M2100 橡膠工業,M21A 輪胎,ML無分,2023/03/29,-0.23,3.58,0.23
544,2105,正新,M2100 橡膠工業,M21A 輪胎,14.0,2023/03/29,1.67,5.48,7.5
545,2106,建大,M2100 橡膠工業,M21A 輪胎,14.0,2023/03/29,0.64,2.11,1.45
546,2109,華豐,M2100 橡膠工業,M21A 輪胎,ML無分,2023/03/29,-0.68,0.34,-2.02
547,2107,厚生,M2100 橡膠工業,M21B2 其他橡膠,ML無分,2023/03/29,0.23,0.23,-1.78
548,2114,鑫永銓,M2100 橡膠工業,M21B1 工業橡膠,ML無分,2023/03/29,1.11,0.3,1.11
549,2103,台橡,M2100 橡膠工業,M21C 橡膠原料,ML無分,2023/03/29,0.71,2.35,-1.57
550,2104,國際中橡,M2100 橡膠工業,M21C 橡膠原料,ML無分,2023/03/29,0.25,0.5,-2.18
551,2108,南帝,M2100 橡膠工業,M21C 橡膠原料,15.0,2023/03/29,-0.24,-0.12,-1.07
552,6582,申豐,M2100 橡膠工業,M21C 橡膠原料,15.0,2023/03/29,0.17,-1.81,-4.94
553,8423,保綠-KY,M9900 其他,M21C 橡膠原料,ML無分,2023/03/29,0.0,2.59,10.0
554,1599,宏佳騰,M1500 電機機械,M22A 汽車製造,ML無分,2023/03/29,0.26,-1.79,-2.53
555,2201,裕隆,M2200 汽車工業,M22A 汽車製造,16.0,2023/03/29,1.48,-1.05,-7.35
556,2204,中華,M2200 汽車工業,M22A 汽車製造,16.0,2023/03/29,0.63,2.58,11.6
557,2206,三陽工業,M2200 汽車工業,M22A 汽車製造,ML無分,2023/03/29,1.56,-0.51,-0.64
558,4529,淳紳,M9900 其他,M22A 汽車製造,ML無分,2023/03/29,0.0,-0.5,-6.98
559,8937,合騏,M9900 其他,M22A 汽車製造,ML無分,2023/03/29,-2.6,-2.28,0.0
560,4572,駐龍,M1500 電機機械,M22B3 航空器製造,ML無分,2023/03/29,1.09,1.45,2.95
561,8222,寶一,M1500 電機機械,M22B3 航空器製造,ML無分,2023/03/29,-1.65,2.52,20.0
562,3004,豐達科,M2000 鋼鐵工業,M22B3 航空器製造,ML無分,2023/03/29,-0.23,-1.85,-4.92
563,9110,越南控-DR,M2200 汽車工業,M22B2 機車製造,ML無分,2023/03/29,0.58,-0.58,5.85
564,2208,台船,M2600 航運業,M22B1 船舶製造,ML無分,2023/03/29,-0.21,5.17,2.63
565,2630,亞航,M2600 航運業,M22B3 航空器製造,ML無分,2023/03/29,-2.36,-4.62,5.68
566,2634,漢翔,M2600 航運業,M22B3 航空器製造,ML無分,2023/03/29,0.85,1.71,9.34
567,2645,長榮航太,M2600 航運業,M22B3 航空器製造,ML無分,2023/03/29,3.45,8.91,
568,6753,龍德造船,M2600 航運業,M22B1 船舶製造,ML無分,2023/03/29,7.55,30.29,
569,4541,晟田,M9900 其他,M22B3 航空器製造,ML無分,2023/03/29,0.0,0.15,4.2
570,8478,東哥遊艇,M9900 其他,M22B1 船舶製造,ML無分,2023/03/29,-6.57,19.07,32.99
571,2207,和泰車,M2200 汽車工業,M22X 汽車買賣,ML無分,2023/03/29,0.48,3.43,3.43
572,2227,裕日車,M2200 汽車工業,M22X 汽車買賣,ML無分,2023/03/29,-0.77,0.52,-4.66
573,2247,汎德永業,M2200 汽車工業,M22X 汽車買賣,ML無分,2023/03/29,3.83,6.19,9.11
574,2312,金寶,M2331 其他電子業,M23A1 EMS,ML無分,2023/03/29,-0.38,-1.88,-4.4
575,2317,鴻海,M2331 其他電子業,M23A1 EMS,18.0,2023/03/29,0.49,0.0,1.47
576,2324,仁寶,M2325 電腦及週邊,M23A1 EMS,ML無分,2023/03/29,0.4,0.4,2.27
577,2353,宏碁,M2325 電腦及週邊,M23A3 PC品牌,ML無分,2023/03/29,1.98,1.98,10.98
578,2356,英業達,M2325 電腦及週邊,M23A1 EMS,ML無分,2023/03/29,0.48,2.98,15.4
579,2357,華碩,M2325 電腦及週邊,M23A3 PC品牌,ML無分,2023/03/29,1.12,0.93,-1.63
580,2362,藍天,M2325 電腦及週邊,M23A2 泛用電腦,ML無分,2023/03/29,0.16,0.33,-2.56
581,2364,倫飛,M2325 電腦及週邊,M23A2 泛用電腦,ML無分,2023/03/29,0.98,0.0,-6.33
582,2382,廣達,M2325 電腦及週邊,M23A1 EMS,ML無分,2023/03/29,0.8,3.53,10.28
583,2405,輔信,M2325 電腦及週邊,M23A2 泛用電腦,ML無分,2023/03/29,-0.81,-0.81,-2.0
584,3213,茂訊,M2325 電腦及週邊,M23A2 泛用電腦,ML無分,2023/03/29,0.78,2.58,10.49
585,3231,緯創,M2325 電腦及週邊,M23A1 EMS,ML無分,2023/03/29,0.38,3.53,21.51
586,3701,大眾控,M2325 電腦及週邊,M23A1 EMS,ML無分,2023/03/29,0.83,-2.21,12.34
587,3706,神達,M2325 電腦及週邊,M23A1 EMS,ML無分,2023/03/29,-3.68,-4.69,-6.95
588,4938,和碩,M2325 電腦及週邊,M23A1 EMS,ML無分,2023/03/29,0.58,0.72,2.79
589,6669,緯穎,M2325 電腦及週邊,M23A2 泛用電腦,ML無分,2023/03/29,-0.46,0.0,15.43
590,6569,醫揚,M1722 生技醫療,M23B5B 工業電腦,ML無分,2023/03/29,1.37,2.78,1.83
591,1815,富喬,M2328 電子零組件,M23B3B 玻纖紗布,ML無分,2023/03/29,0.0,0.83,-5.1
592,2313,華通,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.55,1.55,-0.43
593,2316,楠梓電,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.18,-0.7,1.79
594,2331,精英,M2325 電腦及週邊,M23B1 主機板,20.0,2023/03/29,-3.92,0.43,8.88
595,2355,敬鵬,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,1.91,4.4,9.22
596,2367,燿華,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.26,2.99,0.8
597,2368,金像電,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,-1.02,1.36,6.5
598,2376,技嘉,M2325 電腦及週邊,M23B1 主機板,22.0,2023/03/29,1.56,5.26,7.88
599,2377,微星,M2325 電腦及週邊,M23B1 主機板,22.0,2023/03/29,0.35,-1.04,2.88
600,2383,台光電,M2328 電子零組件,M23B3A 銅箔基板,59.0,2023/03/29,1.99,0.56,-4.52
601,2395,研華,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,0.0,1.76,5.19
602,2397,友通,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-1.01,-1.87,4.59
603,2399,映泰,M2325 電腦及週邊,M23B1 主機板,24.0,2023/03/29,0.0,-4.97,5.86
604,2402,毅嘉,M2328 電子零組件,M23B2C 軟板,ML無分,2023/03/29,0.19,-1.5,35.48
605,2417,圓剛,M2325 電腦及週邊,M23B4B 電視卡,40.0,2023/03/29,-1.27,-1.06,-1.48
606,2425,承啟,M2325 電腦及週邊,M23B4A 繪圖卡,24.0,2023/03/29,0.16,-4.51,-9.29
607,2465,麗臺,M2325 電腦及週邊,M23B4A 繪圖卡,24.0,2023/03/29,-0.88,-3.43,-3.67
608,3022,威強電,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,1.95,3.08,1.7
609,3037,欣興,M2328 電子零組件,M23B2D 硬板及其他,63.0,2023/03/29,1.44,0.36,6.84
610,3044,健鼎,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.9,3.21,8.7
611,3046,建碁,M2325 電腦及週邊,M23B1 主機板,ML無分,2023/03/29,2.27,-3.01,29.75
612,3088,艾訊,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,1.46,-2.17,7.42
613,3115,富榮綱,M2328 電子零組件,M23B3X PCB材-其他,ML無分,2023/03/29,0.0,-0.87,-6.58
614,3189,景碩,M2324 半導體,M23B2A IC載板,63.0,2023/03/29,0.88,-2.98,2.24
615,3229,晟鈦,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.25,-1.0,0.77
616,3276,宇環,M2328 電子零組件,M23B2C 軟板,ML無分,2023/03/29,0.69,1.04,2.82
617,3287,廣寰科,M2325 電腦及週邊,M23B4B 電視卡,ML無分,2023/03/29,0.0,-0.73,-1.81
618,3305,昇貿,M2331 其他電子業,M23B3X PCB材-其他,ML無分,2023/03/29,0.43,0.21,-3.09
619,3321,同泰,M2328 電子零組件,M23B2C 軟板,ML無分,2023/03/29,-0.31,0.78,-13.94
620,3354,律勝,M2328 電子零組件,M23B3C FCCL,ML無分,2023/03/29,-0.35,4.74,0.7
621,3390,旭軟,M2328 電子零組件,M23B2C 軟板,ML無分,2023/03/29,-0.26,1.06,-1.3
622,3416,融程電,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,0.49,1.99,6.99
623,3479,安勤,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-0.44,-7.11,6.38
624,3515,華擎,M2325 電腦及週邊,M23B1 主機板,ML無分,2023/03/29,0.36,-1.78,-10.68
625,3521,鴻翊,M2325 電腦及週邊,M23B5A POS,ML無分,2023/03/29,4.13,2.95,3.89
626,3564,其陽,M2327 通信網路業,M23B5B 工業電腦,ML無分,2023/03/29,2.1,2.77,-6.71
627,3577,泓格,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,1.76,1.12,-2.99
628,3594,磐儀,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-3.96,-0.42,5.94
629,3611,鼎翰,M2325 電腦及週邊,M23B5A POS,ML無分,2023/03/29,-1.04,-2.85,11.42
630,3631,晟楠,M2328 電子零組件,M23B3X PCB材-其他,ML無分,2023/03/29,1.92,0.81,-0.67
631,3645,達邁,M2328 電子零組件,M23B2C 軟板,ML無分,2023/03/29,0.15,-3.03,-0.74
632,3652,精聯,M2325 電腦及週邊,M23B5A POS,ML無分,2023/03/29,-2.54,-4.12,2.84
633,3715,定穎投控,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,2.68,17.39,30.03
634,4909,新復興,M2327 通信網路業,M23B2D 硬板及其他,ML無分,2023/03/29,-0.57,-2.26,-4.16
635,4916,事欣科,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-1.56,-2.63,4.65
636,4927,泰鼎-KY,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,-0.33,1.19,1.53
637,4939,亞電,M2328 電子零組件,M23B3C FCCL,25.0,2023/03/29,0.0,-1.81,-2.4
638,4958,臻鼎-KY,M2328 電子零組件,M23B2C 軟板,49.0,2023/03/29,0.9,1.82,-1.75
639,4987,科誠,M2325 電腦及週邊,M23B5A POS,ML無分,2023/03/29,0.5,0.17,1.17
640,4989,榮科,M2328 電子零組件,M23B3X PCB材-其他,50.0,2023/03/29,0.71,-5.32,7.14
641,5258,虹堡,M2325 電腦及週邊,M23B5A POS,ML無分,2023/03/29,-5.59,-10.5,-9.05
642,5291,邑昇,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,-0.28,2.17,6.16
643,5340,建榮,M2328 電子零組件,M23B3B 玻纖紗布,ML無分,2023/03/29,0.32,-8.8,-0.62
644,5355,佳總,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,-0.43,0.14,1.9
645,5381,合正,M2328 電子零組件,M23B3A 銅箔基板,ML無分,2023/03/29,1.52,30.24,80.41
646,5386,青雲,M2325 電腦及週邊,M23B4A 繪圖卡,24.0,2023/03/29,0.0,3.2,4.73
647,5439,高技,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,2.66,-1.2,4.29
648,5464,霖宏,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.86,-3.76,-16.24
649,5469,瀚宇博,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.85,1.29,3.36
650,5474,聰泰,M2325 電腦及週邊,M23B4B 電視卡,ML無分,2023/03/29,2.31,6.04,22.34
651,5475,德宏,M2328 電子零組件,M23B3B 玻纖紗布,ML無分,2023/03/29,9.97,18.96,26.98
652,5490,同亨,M2325 電腦及週邊,M23B5A POS,ML無分,2023/03/29,2.16,13.54,7.0
653,5498,凱崴,M2328 電子零組件,M23B3X PCB材-其他,ML無分,2023/03/29,-0.92,-0.46,-5.26
654,6108,競國,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.0,2.64,1.74
655,6114,久威,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.0,-0.84,-5.0
656,6141,柏承,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,-0.26,0.0,-4.52
657,6150,撼訊,M2325 電腦及週邊,M23B4A 繪圖卡,24.0,2023/03/29,-0.8,-3.23,-5.32
658,6153,嘉聯益,M2328 電子零組件,M23B2C 軟板,ML無分,2023/03/29,0.83,2.98,0.21
659,6156,松上,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,2.49,2.24,4.31
660,6160,欣技,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-1.08,11.07,38.69
661,6161,捷波,M2325 電腦及週邊,M23B4A 繪圖卡,ML無分,2023/03/29,-1.2,12.24,18.49
662,6166,凌華,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-0.16,1.61,2.11
663,6191,精成科,M2328 電子零組件,M23B2B PCB 組裝,ML無分,2023/03/29,1.84,0.3,11.41
664,6194,育富,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.0,-1.66,0.42
665,6206,飛捷,M2325 電腦及週邊,M23B5A POS,58.0,2023/03/29,0.0,-0.14,-0.55
666,6210,慶生,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,-1.12,-1.53,0.57
667,6213,聯茂,M2328 電子零組件,M23B3A 銅箔基板,59.0,2023/03/29,1.44,1.18,2.79
668,6217,中探針,M2328 電子零組件,M23B3X PCB材-其他,ML無分,2023/03/29,-0.78,-3.66,-2.93
669,6223,旺矽,M2324 半導體,M23B2D 硬板及其他,ML無分,2023/03/29,-1.1,-5.94,7.6
670,6245,立端,M2327 通信網路業,M23B5B 工業電腦,60.0,2023/03/29,0.85,3.03,5.31
671,6266,泰詠,M2328 電子零組件,M23B2B PCB 組裝,ML無分,2023/03/29,1.31,-5.95,0.72
672,6269,台郡,M2328 電子零組件,M23B2C 軟板,49.0,2023/03/29,0.41,1.75,1.86
673,6274,台燿,M2328 電子零組件,M23B3A 銅箔基板,59.0,2023/03/29,-1.81,0.14,20.34
674,6278,台表科,M2326 光電業,M23B2B PCB 組裝,ML無分,2023/03/29,0.63,1.81,7.67
675,6414,樺漢,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,1.18,7.5,9.79
676,6510,精測,M2324 半導體,M23B2D 硬板及其他,ML無分,2023/03/29,-2.39,-3.86,-3.7
677,6515,穎崴,M2324 半導體,M23B3X PCB材-其他,ML無分,2023/03/29,-1.21,6.53,20.92
678,6552,易華電,M2324 半導體,M23B2C 軟板,ML無分,2023/03/29,-0.7,-1.52,-6.2
679,6570,維田,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-0.34,-3.14,-3.3
680,6577,勁豐,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,0.47,-0.15,2.87
681,6579,研揚,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-1.59,-0.96,-4.04
682,6672,騰輝電子-KY,M2328 電子零組件,M23B3A 銅箔基板,ML無分,2023/03/29,0.12,-3.58,-1.94
683,6680,鑫創電子,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,0.39,5.93,21.52
684,6683,雍智科技,M2324 半導體,M23B2A IC載板,ML無分,2023/03/29,-1.45,-4.68,-3.78
685,6835,圓裕,M2328 電子零組件,M23B2C 軟板,ML無分,2023/03/29,0.34,2.21,-10.67
686,8021,尖點,M2331 其他電子業,M23B3X PCB材-其他,ML無分,2023/03/29,-0.51,-0.84,0.34
687,8039,台虹,M2328 電子零組件,M23B3C FCCL,ML無分,2023/03/29,-0.58,0.71,-0.12
688,8046,南電,M2328 電子零組件,M23B2A IC載板,63.0,2023/03/29,-0.55,-1.27,13.1
689,8050,廣積,M2325 電腦及週邊,M23B5B 工業電腦,60.0,2023/03/29,-0.48,0.48,1.46
690,8074,鉅橡,M2328 電子零組件,M23B3X PCB材-其他,ML無分,2023/03/29,0.24,0.0,2.97
691,8076,伍豐,M2325 電腦及週邊,M23B5A POS,ML無分,2023/03/29,0.0,-1.72,-3.23
692,8114,振樺電,M2325 電腦及週邊,M23B5A POS,58.0,2023/03/29,0.45,-1.76,-7.85
693,8155,博智,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,0.4,-3.07,4.12
694,8183,精星,M2331 其他電子業,M23B2B PCB 組裝,ML無分,2023/03/29,-0.19,-3.08,-3.6
695,8213,志超,M2328 電子零組件,M23B2D 硬板及其他,ML無分,2023/03/29,-0.36,1.48,5.94
696,8234,新漢,M2325 電腦及週邊,M23B5B 工業電腦,ML無分,2023/03/29,-1.67,4.86,10.22
697,8291,尚茂,M2328 電子零組件,M23B3A 銅箔基板,ML無分,2023/03/27,0.0,2.39,0.0
698,8358,金居,M2328 電子零組件,M23B3X PCB材-其他,50.0,2023/03/29,1.36,-3.71,-5.09
699,3064,泰偉,M3200 文化創意業,M23B5B 工業電腦,ML無分,2023/03/27,-4.66,-11.63,-5.0
700,4153,鈺緯,M1722 生技醫療,M23C1 顯示器,ML無分,2023/03/29,-0.67,6.43,15.06
701,3346,麗清,M2200 汽車工業,M23C6C 封裝及應用,ML無分,2023/03/29,-0.35,0.82,8.7
702,6288,聯嘉,M2200 汽車工業,M23C6C 封裝及應用,ML無分,2023/03/29,2.15,0.49,13.0
703,2301,光寶科,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/29,0.41,2.82,5.49
704,2305,全友,M2325 電腦及週邊,M23C2 影像掃描,ML無分,2023/03/29,-0.8,-3.7,4.21
705,2323,中環,M2326 光電業,M23C4A 光碟,17.0,2023/03/29,0.64,0.51,-1.13
706,2340,台亞,M2324 半導體,M23C6B 磊晶及晶粒,ML無分,2023/03/29,-2.77,2.66,1.85
707,2349,錸德,M2326 光電業,M23C4A 光碟,17.0,2023/03/29,1.35,6.98,5.98
708,2352,佳世達,M2325 電腦及週邊,M23C1 顯示器,ML無分,2023/03/29,1.79,2.45,3.64
709,2365,昆盈,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/29,0.0,1.92,0.95
710,2380,虹光,M2325 電腦及週邊,M23C2 影像掃描,ML無分,2023/03/29,0.49,-0.96,-3.27
711,2385,群光,M2328 電子零組件,M23C3 PC週邊,ML無分,2023/03/29,0.85,1.39,3.85
712,2387,精元,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/29,0.0,-0.23,11.11
713,2390,云辰,M2331 其他電子業,M23C9 安全監控,ML無分,2023/03/29,0.0,0.0,-1.96
714,2393,億光,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,0.13,1.14,3.1
715,2406,國碩,M2326 光電業,M23C7B 太陽能晶圓,ML無分,2023/03/29,-1.0,-2.93,2.58
716,2409,友達,M2326 光電業,M23C8A LCD 面板,38.0,2023/03/29,1.93,1.93,-0.8
717,2426,鼎元,M2326 光電業,M23C6B 磊晶及晶粒,ML無分,2023/03/29,4.93,4.93,7.89
718,2429,銘旺科,M2326 光電業,M23CZ2 其他顯示,ML無分,2023/03/29,10.0,1.85,58.65
719,2438,翔耀,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,5.83,26.38,55.71
720,2466,冠西電,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,2.06,2.51,1.31
721,2482,連宇,M2331 其他電子業,M23C3 PC週邊,ML無分,2023/03/29,-0.49,-2.09,26.29
722,2489,瑞軒,M2326 光電業,M23C1 顯示器,ML無分,2023/03/29,-0.98,-2.88,-5.16
723,2495,普安,M2325 電腦及週邊,M23C4B 硬碟磁碟,34.0,2023/03/29,2.56,0.0,14.29
724,3031,佰鴻,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,0.0,1.94,12.23
725,3038,全台,M2326 光電業,M23C8D LCD-其他,6.0,2023/03/29,1.64,-0.4,10.22
726,3049,和鑫,M2326 光電業,M23C8E 觸控面板,ML無分,2023/03/29,-0.3,-1.31,-2.29
727,3050,鈺德,M2326 光電業,M23C4A 光碟,ML無分,2023/03/29,-1.28,-2.83,-10.17
728,3051,力特,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,0.0,0.79,1.86
729,3054,立萬利,M2324 半導體,M23C3 PC週邊,ML無分,2023/03/29,4.21,3.12,6.17
730,3057,喬鼎,M2325 電腦及週邊,M23C4B 硬碟磁碟,ML無分,2023/03/29,0.44,0.44,-1.3
731,3060,銘異,M2325 電腦及週邊,M23C4B 硬碟磁碟,34.0,2023/03/29,-0.86,-2.27,-3.36
732,3066,李洲,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,-1.2,-2.17,1.43
733,3073,天方能源,M2324 半導體,M23C7E 太陽能系統,ML無分,2023/02/24,0.0,0.0,11.92
734,3128,昇銳,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,0.37,-3.64,-11.06
735,3149,正達,M2326 光電業,M23C8E 觸控面板,18.0,2023/03/29,0.83,-1.08,-1.35
736,3272,東碩,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/29,2.92,12.43,21.09
737,3297,杭特,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,-1.79,-1.29,7.58
738,3339,泰谷,M2326 光電業,M23C6B 磊晶及晶粒,ML無分,2023/03/29,-1.05,6.42,8.46
739,3349,寶德,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/28,-0.35,-1.73,5.19
740,3356,奇偶,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,-0.12,-2.87,8.17
741,3434,哲固,M2326 光電業,M23C1 顯示器,ML無分,2023/03/29,-0.17,1.21,19.59
742,3437,榮創,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,1.97,-0.72,10.4
743,3454,晶睿,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,0.39,-4.68,6.71
744,3481,群創,M2326 光電業,M23C8A LCD 面板,38.0,2023/03/29,2.11,-0.68,-0.68
745,3504,揚明光,M2326 光電業,M23CZ1 投影裝置,ML無分,2023/03/29,1.64,-0.23,3.71
746,3523,迎輝,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,-0.5,-0.99,3.63
747,3531,先益,M2326 光電業,M23C8B 背光模組,ML無分,2023/03/29,-0.36,0.0,0.18
748,3541,西柏,M2331 其他電子業,M23C3 PC週邊,ML無分,2023/03/29,-0.68,-0.68,0.34
749,3576,聯合再生,M2326 光電業,M23C7C 太陽能電池,ML無分,2023/03/29,-0.24,-0.95,1.21
750,3591,艾笛森,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,3.5,-1.99,2.54
751,3615,安可,M2326 光電業,M23C8E 觸控面板,ML無分,2023/03/29,-0.29,-2.28,-2.56
752,3622,洋華,M2326 光電業,M23C8E 觸控面板,ML無分,2023/03/29,7.33,6.42,10.14
753,3623,富晶通,M2326 光電業,M23C8E 觸控面板,ML無分,2023/03/29,-0.91,-0.91,-2.97
754,3666,光耀,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,-2.05,-8.25,19.2
755,3669,圓展,M2327 通信網路業,M23CZ2 其他顯示,40.0,2023/03/29,-1.02,-3.64,-2.78
756,3673,TPK-KY,M2326 光電業,M23C8E 觸控面板,ML無分,2023/03/29,1.02,-1.84,2.67
757,3686,達能,M2324 半導體,M23C7B 太陽能晶圓,ML無分,2023/03/29,-0.97,-1.93,2.01
