,st_code,st_name,交易所產業分類,TEJ產業分類,歆凱分組,近一日漲跌％,近一週漲跌％,近一月漲跌％
1395,6209,今國光,M2326 光電業,M23U1 光學鏡頭,ML無分組,-2.95,0.38,1.74
1396,6225,天瀚,M2326 光電業,M23UZ 消費性電子,ML無分組,0.0,-0.47,-13.82
1397,6517,保勝光學,M2326 光電業,M23U1 光學鏡頭,ML無分組,9.76,47.44,44.23
1398,6668,中揚光,M2326 光電業,M23U1 光學鏡頭,ML無分組,-2.63,1.19,4.03
1399,6743,安普新,M2331 其他電子業,M23U2 音響設備,ML無分組,-2.86,3.23,24.83
1400,6859,伯特光,M2326 光電業,M23U1 光學鏡頭,ML無分組,-4.95,-3.15,2.33
1401,7402,邑錡,M2326 光電業,M23UZ 消費性電子,ML無分組,-3.65,-2.33,83.53
1402,2427,三商電,M2330 資訊服務業,M23X1 系統整合,ML無分組,0.33,2.38,16.22
1403,2453,凌群,M2330 資訊服務業,M23X1 系統整合,ML無分組,-4.36,-4.22,44.93
1404,2468,華經,M2330 資訊服務業,M23X1 系統整合,ML無分組,-4.27,-4.83,-10.2
1405,2471,資通,M2330 資訊服務業,M23X1 系統整合,ML無分組,-2.79,-1.71,24.02
1406,2480,敦陽科,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.62,-1.03,3.22
1407,3029,零壹,M2330 資訊服務業,M23X9 應用軟體,ML無分組,-0.89,-1.94,14.29
1408,3147,大綜,M2330 資訊服務業,M23X1 系統整合,ML無分組,-2.49,-0.79,4.5
1409,3570,大塚,M2330 資訊服務業,M23X9 應用軟體,ML無分組,1.31,-4.53,20.08
1410,4953,緯軟,M2330 資訊服務業,M23X1 系統整合,ML無分組,0.0,1.3,9.91
1411,4994,傳奇,M2330 資訊服務業,M23X2 遊戲軟體,ML無分組,-0.31,1.06,15.22
1412,5201,凱衛,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.18,0.0,0.37
1413,5202,力新,M2330 資訊服務業,M23X9 應用軟體,ML無分組,0.68,-0.68,0.68
1414,5203,訊連,M2330 資訊服務業,M23X9 應用軟體,ML無分組,-4.46,8.08,16.94
1415,5210,寶碩,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.56,-6.88,-11.34
1416,5211,蒙恬,M2330 資訊服務業,M23X9 應用軟體,ML無分組,-7.11,-1.84,47.0
1417,5212,凌網,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.8,0.81,-4.42
1418,5310,天剛,M2330 資訊服務業,M23X1 系統整合,ML無分組,4.53,5.83,2.01
1419,5403,中菲,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.46,-2.28,12.43
1420,6112,邁達特,M2330 資訊服務業,M23X1 系統整合,ML無分組,-2.3,0.12,5.08
1421,6140,訊達,M2330 資訊服務業,M23X1 系統整合,ML無分組,1.43,-2.75,17.73
1422,6148,驊宏資,M2330 資訊服務業,M23X1 系統整合,ML無分組,-2.01,4.84,22.26
1423,6214,精誠,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.63,-1.38,4.25
1424,6218,豪勉,M2327 通信網路業,M23X1 系統整合,ML無分組,-0.27,0.8,-0.27
1425,6221,晉泰,M2330 資訊服務業,M23X1 系統整合,ML無分組,-3.04,1.68,3.41
1426,6231,系微,M2330 資訊服務業,M23X9 應用軟體,ML無分組,-2.96,-7.09,25.96
1427,6590,普鴻,M2330 資訊服務業,M23X1 系統整合,ML無分組,-3.58,-9.56,1.74
1428,6690,安碁資訊,M2330 資訊服務業,M23X1 系統整合,ML無分組,-2.76,-4.86,6.02
1429,6697,東捷資訊,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.24,5.75,-3.09
1430,6751,智聯服務,M2330 資訊服務業,M23X1 系統整合,ML無分組,0.87,3.91,53.47
1431,6752,叡揚,M2330 資訊服務業,M23X9 應用軟體,ML無分組,-3.7,-8.45,-2.26
1432,6791,虎門科技,M2330 資訊服務業,M23X9 應用軟體,ML無分組,5.99,3.66,6.13
1433,6865,偉康,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.2,-3.57,-8.02
1434,6874,倍力,M2330 資訊服務業,M23X9 應用軟體,ML無分組,-4.9,-0.37,26.51
1435,8099,大世科,M2330 資訊服務業,M23X1 系統整合,ML無分組,-0.87,-0.5,3.64
1436,8416,實威,M2330 資訊服務業,M23X9 應用軟體,ML無分組,-0.4,-1.95,3.72
1437,3083,網龍,M3200 文化創意業,M23X2 遊戲軟體,35.0,-0.9,-1.24,-3.94
1438,3086,華義,M3200 文化創意業,M23X2 遊戲軟體,ML無分組,-0.9,2.95,-3.03
1439,3293,鈊象,M3200 文化創意業,M23X2 遊戲軟體,ML無分組,-2.44,1.82,10.69
1440,3546,宇峻,M3200 文化創意業,M23X2 遊戲軟體,35.0,-0.76,4.81,4.39
1441,3629,地心引力,M3200 文化創意業,M23X2 遊戲軟體,ML無分組,3.02,49.29,47.4
1442,4946,辣椒,M3200 文化創意業,M23X2 遊戲軟體,ML無分組,-2.66,-2.89,-11.1
1443,5478,智冠,M3200 文化創意業,M23X2 遊戲軟體,35.0,-1.08,-0.98,13.42
1444,6111,大宇資,M3200 文化創意業,M23X2 遊戲軟體,ML無分組,-3.04,5.58,5.95
1445,6144,得利影,M3200 文化創意業,M23X9 應用軟體,ML無分組,1.04,3.56,2.11
1446,6169,昱泉,M3200 文化創意業,M23X2 遊戲軟體,ML無分組,0.0,1.34,-1.05
1447,6180,橘子,M3200 文化創意業,M23X2 遊戲軟體,35.0,-1.1,-1.5,-10.64
1448,6482,弘煜科,M3200 文化創意業,M23X2 遊戲軟體,ML無分組,-2.28,0.0,-1.96
1449,6542,隆中,M3200 文化創意業,M23X2 遊戲軟體,ML無分組,-0.43,-0.43,5.29
1450,3687,歐買尬,M3400 電子商務,M23X2 遊戲軟體,ML無分組,-1.39,-0.23,-1.16
1451,6763,綠界科技,M3400 電子商務,M23X9 應用軟體,ML無分組,-1.36,-1.36,-1.36
1452,5209,新鼎,M9900 其他,M23X1 系統整合,ML無分組,-5.29,-5.29,22.3
1453,3289,宜特,M2331 其他電子業,M23Z 其他電子,ML無分組,-3.53,-1.63,5.61
1454,3587,閎康,M2331 其他電子業,M23Z 其他電子,ML無分組,-3.32,6.76,4.7
1455,6146,耕興,M2331 其他電子業,M23Z 其他電子,ML無分組,-0.93,-0.37,0.38
1456,6593,台灣銘板,M2330 資訊服務業,M23Z 其他電子,ML無分組,-3.63,-4.98,17.95
1457,6830,汎銓,M2331 其他電子業,M23Z 其他電子,ML無分組,-0.75,0.76,-3.62
1458,6840,東研信超,M2331 其他電子業,M23Z 其他電子,ML無分組,0.58,,
1459,8201,無敵,M2331 其他電子業,M23Z 其他電子,ML無分組,-5.84,7.95,15.7
1460,8499,鼎炫-KY,M2331 其他電子業,M23Z 其他電子,ML無分組,-1.9,-6.36,-1.9
1461,5263,智崴,M3200 文化創意業,M23Z 其他電子,ML無分組,-3.01,-3.73,-1.15
1462,5345,天揚,M9900 其他,M23Z 其他電子,ML無分組,-0.17,0.35,-5.31
1463,2442,新美齊,M2325 電腦及週邊,M25A 建設,ML無分組,-1.32,-0.66,12.36
1464,1316,上曜,M2500 建材營造,M25A 建設,ML無分組,-1.87,-1.5,9.13
1465,1436,華友聯,M2500 建材營造,M25A 建設,ML無分組,-0.35,-0.35,4.42
1466,1438,三地開發,M2500 建材營造,M25A 建設,ML無分組,2.65,0.3,0.0
1467,1442,名軒,M2500 建材營造,M25A 建設,ML無分組,-1.98,-5.17,1.26
1468,1453,大將,M2500 建材營造,M25A 建設,ML無分組,-2.72,6.98,-0.31
1469,1456,怡華,M2500 建材營造,M25A 建設,ML無分組,0.33,0.33,-0.66
1470,1805,寶徠,M2500 建材營造,M25A 建設,ML無分組,0.49,0.0,-4.23
1471,1808,潤隆,M2500 建材營造,M25A 建設,ML無分組,-1.15,0.88,-3.37
1472,2501,國建,M2500 建材營造,M25A 建設,ML無分組,-0.29,-0.87,-1.45
1473,2505,國揚,M2500 建材營造,M25A 建設,14.0,-0.81,0.0,-4.69
1474,2506,太設,M2500 建材營造,M25A 建設,ML無分組,-0.32,0.11,-2.73
1475,2509,全坤建,M2500 建材營造,M25A 建設,ML無分組,-0.99,1.01,-5.06
1476,2511,太子,M2500 建材營造,M25A 建設,ML無分組,0.43,0.43,0.87
1477,2520,冠德,M2500 建材營造,M25A 建設,ML無分組,0.33,4.33,3.61
1478,2524,京城,M2500 建材營造,M25A 建設,ML無分組,0.62,1.1,-2.42
1479,2527,宏璟,M2500 建材營造,M25A 建設,ML無分組,-0.68,1.39,0.69
1480,2528,皇普,M2500 建材營造,M25A 建設,ML無分組,0.51,0.51,11.58
1481,2530,華建,M2500 建材營造,M25A 建設,ML無分組,1.37,4.83,4.83
1482,2534,宏盛,M2500 建材營造,M25A 建設,ML無分組,0.0,0.42,2.35
1483,2536,宏普,M2500 建材營造,M25A 建設,ML無分組,0.21,3.4,7.74
1484,2537,聯上發,M2500 建材營造,M25A 建設,ML無分組,-0.29,1.19,-5.82
1485,2538,基泰,M2500 建材營造,M25A 建設,ML無分組,0.0,0.4,-4.18
1486,2539,櫻花建,M2500 建材營造,M25A 建設,ML無分組,-0.68,0.69,5.32
1487,2540,愛山林,M2500 建材營造,M25A 建設,ML無分組,-0.39,0.53,-1.04
1488,2542,興富發,M2500 建材營造,M25A 建設,ML無分組,0.0,-0.97,-4.01
1489,2545,皇翔,M2500 建材營造,M25A 建設,ML無分組,0.79,0.79,1.01
1490,2547,日勝生,M2500 建材營造,M25A 建設,ML無分組,-0.22,-0.98,-5.1
1491,2548,華固,M2500 建材營造,M25A 建設,ML無分組,-0.11,1.3,0.98
1492,2596,綠意,M2500 建材營造,M25A 建設,ML無分組,-1.37,-0.69,8.27
1493,2923,鼎固-KY,M2500 建材營造,M25A 建設,ML無分組,0.66,0.44,-6.5
1494,3052,夆典,M2500 建材營造,M25A 建設,ML無分組,0.0,-0.9,0.91
1495,3056,總太,M2500 建材營造,M25A 建設,ML無分組,0.69,2.59,30.93
1496,3188,鑫龍騰,M2500 建材營造,M25A 建設,ML無分組,-0.77,-1.15,-0.39
1497,3266,昇陽,M2500 建材營造,M25A 建設,ML無分組,-0.4,-0.79,2.88
1498,3489,森寶,M2500 建材營造,M25A 建設,ML無分組,0.94,2.39,1.9
1499,3512,皇龍,M2500 建材營造,M25A 建設,ML無分組,-0.16,-1.91,6.38
1500,4113,聯上,M2500 建材營造,M25A 建設,ML無分組,1.62,5.03,10.99
1501,4416,三圓,M2500 建材營造,M25A 建設,ML無分組,0.11,1.63,-0.68
1502,4907,富宇,M2500 建材營造,M25A 建設,ML無分組,-10.0,-6.98,8.47
1503,5206,坤悅,M2500 建材營造,M25A 建設,ML無分組,0.0,0.28,-1.11
1504,5213,亞昕,M2500 建材營造,M25A 建設,ML無分組,2.7,3.13,4.44
1505,5324,士開,M2500 建材營造,M25A 建設,ML無分組,0.0,-0.89,-5.1
1506,5455,昇益,M2500 建材營造,M25A 建設,ML無分組,0.38,-7.8,-5.84
1507,5508,永信建,M2500 建材營造,M25A 建設,ML無分組,0.0,-0.66,2.2
1508,5512,力麒,M2500 建材營造,M25A 建設,ML無分組,-1.3,-4.83,-11.66
1509,5514,三豐,M2500 建材營造,M25A 建設,ML無分組,0.0,0.0,-1.37
1510,5519,隆大,M2500 建材營造,M25A 建設,ML無分組,-0.84,-1.25,1.5
1511,5522,遠雄,M2500 建材營造,M25A 建設,ML無分組,-0.52,-1.9,-3.56
1512,5523,豐謙,M2500 建材營造,M25A 建設,ML無分組,-0.8,-0.2,-0.6
1513,5525,順天,M2500 建材營造,M25A 建設,ML無分組,-0.19,5.34,9.22
1514,5529,鉅陞,M2500 建材營造,M25A 建設,ML無分組,-1.26,-2.08,-6.75
1515,5531,鄉林,M2500 建材營造,M25A 建設,ML無分組,-0.22,-0.44,-3.21
1516,5533,皇鼎,M2500 建材營造,M25A 建設,ML無分組,-0.28,1.13,0.85
1517,5534,長虹,M2500 建材營造,M25A 建設,ML無分組,-1.02,1.31,1.84
1518,6171,大城地產,M2500 建材營造,M25A 建設,ML無分組,-0.22,-10.94,-6.94
1519,6177,達麗,M2500 建材營造,M25A 建設,ML無分組,-1.09,-1.24,2.24
1520,6186,新潤,M2500 建材營造,M25A 建設,ML無分組,0.12,3.72,7.01
1521,6212,理銘,M2500 建材營造,M25A 建設,ML無分組,-0.5,2.07,0.2
1522,6219,富旺,M2500 建材營造,M25A 建設,ML無分組,-2.19,-1.33,1.83
1523,6264,富裔,M2500 建材營造,M25A 建設,ML無分組,-0.24,0.25,-0.12
1524,9906,欣巴巴,M2500 建材營造,M25A 建設,ML無分組,-1.29,0.37,11.41
1525,9946,三發地產,M2500 建材營造,M25A 建設,ML無分組,0.42,0.0,-2.46
1526,2718,晶悅,M2700 觀光事業,M25A 建設,ML無分組,-2.02,17.95,28.67
1527,2348,海悅,M9900 其他,M25A 建設,ML無分組,0.15,1.65,0.0
1528,2514,龍邦,M9900 其他,M25A 建設,ML無分組,-0.86,0.29,0.29
1529,9945,潤泰新,M9900 其他,M25A 建設,68.0,-0.85,-1.26,-20.81
1530,1472,三洋實業,M1400 紡織纖維,M25B 營造,ML無分組,0.0,2.93,5.33
1531,6122,擎邦,M1500 電機機械,M25B 營造,ML無分組,0.88,10.77,50.39
1532,2515,中工,M2500 建材營造,M25B 營造,2.0,-0.33,-0.98,3.29
1533,2516,新建,M2500 建材營造,M25B 營造,ML無分組,-1.22,-0.62,-5.28
1534,2535,達欣工,M2500 建材營造,M25B 營造,ML無分組,0.15,0.75,6.47
1535,2543,皇昌,M2500 建材營造,M25B 營造,ML無分組,0.43,1.3,0.65
1536,2546,根基,M2500 建材營造,M25B 營造,ML無分組,-1.17,1.05,18.87
1537,2597,潤弘,M2500 建材營造,M25B 營造,68.0,2.43,3.69,3.27
1538,3703,欣陸,M2500 建材營造,M25B 營造,ML無分組,-1.11,-0.64,-0.48
1539,5511,德昌,M2500 建材營造,M25B 營造,ML無分組,-0.45,3.92,6.59
1540,5515,建國,M2500 建材營造,M25B 營造,ML無分組,0.0,-1.56,6.75
1541,5516,雙喜,M2500 建材營造,M25B 營造,ML無分組,-8.69,-8.69,-1.79
1542,5521,工信,M2500 建材營造,M25B 營造,ML無分組,-1.76,4.6,2.83
1543,8080,永利聯合,M2500 建材營造,M25C 工程承攬,ML無分組,0.47,3.35,-3.14
1544,6179,亞通,M9900 其他,M25C 工程承攬,ML無分組,-1.94,-2.46,-7.64
1545,6754,匯僑設計,M9900 其他,M25C 工程承攬,ML無分組,0.79,1.39,7.45
1546,9933,中鼎,M9900 其他,M25C 工程承攬,ML無分組,0.24,0.95,-4.5
1547,9940,信義,M9900 其他,M25D 仲介建經,ML無分組,-0.17,1.23,1.41
1548,5530,龍巖,M9900 其他,M25E 靈骨塔業,ML無分組,0.38,0.51,3.26
1549,6199,天品,M9900 其他,M25E 靈骨塔業,ML無分組,0.0,-0.8,1.37
1550,1437,勤益控,M9900 其他,M25F 物業管理,ML無分組,-1.22,1.43,-8.09
1551,3040,遠見,M9900 其他,M25F 物業管理,ML無分組,-0.47,1.9,0.16
1552,5604,中連,M9900 其他,M25F 物業管理,ML無分組,-0.51,-0.51,-8.58
1553,2603,長榮,M2600 航運業,M26A2 貨櫃輪,28.0,-0.31,0.0,2.23
1554,2605,新興,M2600 航運業,M26A1 散裝輪,ML無分組,-2.21,-1.62,-5.25
1555,2606,裕民,M2600 航運業,M26A1 散裝輪,ML無分組,-0.18,-4.05,-10.66
1556,2609,陽明,M2600 航運業,M26A2 貨櫃輪,28.0,-0.31,-1.69,-0.93
1557,2612,中航,M2600 航運業,M26A1 散裝輪,ML無分組,-1.5,-4.96,-8.6
1558,2615,萬海,M2600 航運業,M26A2 貨櫃輪,28.0,-0.57,0.43,-12.94
1559,2617,台航,M2600 航運業,M26A1 散裝輪,ML無分組,-1.59,-6.34,3.33
1560,2637,慧洋-KY,M2600 航運業,M26A1 散裝輪,ML無分組,-2.88,-5.18,-5.74
1561,2641,正德,M2600 航運業,M26A1 散裝輪,ML無分組,-1.18,-3.02,5.82
1562,5608,四維航,M2600 航運業,M26A1 散裝輪,ML無分組,-2.22,-3.29,-7.52
1563,2601,益航,M2900 貿易百貨,M26A1 散裝輪,ML無分組,-0.99,-2.8,-9.9
1564,2633,台灣高鐵,M2600 航運業,M26B2 鐵路運輸,ML無分組,-0.33,1.01,1.7
1565,2640,大車隊,M9900 其他,M26B1 汽車陸運,ML無分組,0.43,1.75,7.41
1566,2607,榮運,M2600 航運業,M26C 貨運倉儲業,ML無分組,0.0,-0.72,-1.79
1567,2608,嘉里大榮,M2600 航運業,M26C 貨運倉儲業,30.0,-0.13,0.26,-0.26
1568,2611,志信,M2600 航運業,M26C 貨運倉儲業,ML無分組,-2.54,-3.58,-10.63
1569,2613,中櫃,M2600 航運業,M26C 貨運倉儲業,ML無分組,-0.67,-2.83,-7.66
1570,2636,台驊投控,M2600 航運業,M26C 貨運倉儲業,28.0,-0.39,-1.29,11.01
1571,2642,宅配通,M2600 航運業,M26C 貨運倉儲業,30.0,-0.32,-0.21,-3.06
1572,2643,捷迅,M2600 航運業,M26C 貨運倉儲業,54.0,-0.27,-0.67,3.47
1573,5601,台聯櫃,M2600 航運業,M26C 貨運倉儲業,ML無分組,-0.24,0.84,-1.75
1574,5603,陸海,M2600 航運業,M26C 貨運倉儲業,28.0,-1.16,0.0,-8.96
1575,5607,遠雄港,M2600 航運業,M26C 貨運倉儲業,ML無分組,-1.79,-1.94,19.42
1576,5609,中菲行,M2600 航運業,M26C 貨運倉儲業,54.0,0.47,1.07,8.43
1577,8367,建新國際,M2600 航運業,M26C 貨運倉儲業,ML無分組,0.1,-3.69,4.88
1578,1443,立益物流,M9900 其他,M26C 貨運倉儲業,ML無分組,-0.68,-0.68,-5.67
1579,2904,匯僑,M9900 其他,M26C 貨運倉儲業,ML無分組,-1.43,-6.76,-4.17
1580,2610,華航,M2600 航運業,M26D 空運業,29.0,0.52,0.79,-5.17
1581,2618,長榮航,M2600 航運業,M26D 空運業,29.0,0.38,2.1,-5.65
1582,6757,台灣虎航,M2600 航運業,M26D 空運業,ML無分組,,,
1583,2614,東森,M9900 其他,M26E 其他運儲業,ML無分組,-1.3,-3.31,-18.28
1584,4419,元勝,M1400 紡織纖維,M27A2 餐飲業,ML無分組,6.93,23.08,140.0
1585,1259,安心,M2700 觀光事業,M27A2 餐飲業,ML無分組,0.0,-0.13,-7.45
1586,1268,漢來美食,M2700 觀光事業,M27A2 餐飲業,ML無分組,-0.38,0.0,-15.11
1587,2701,萬企,M2700 觀光事業,M27A1 飯店業,ML無分組,-0.4,-1.19,-5.66
1588,2702,華園,M2700 觀光事業,M27A1 飯店業,ML無分組,0.0,-2.1,-13.2
1589,2704,國賓,M2700 觀光事業,M27A1 飯店業,ML無分組,-0.28,-0.57,-8.59
1590,2705,六福,M2700 觀光事業,M27A1 飯店業,ML無分組,0.57,0.0,-6.65
1591,2706,第一店,M2700 觀光事業,M27A1 飯店業,ML無分組,0.34,0.0,-4.59
1592,2707,晶華,M2700 觀光事業,M27A1 飯店業,55.0,0.0,-0.91,-12.96
1593,2712,遠雄來,M2700 觀光事業,M27A1 飯店業,ML無分組,-0.29,-1.86,-9.63
1594,2722,夏都,M2700 觀光事業,M27A1 飯店業,ML無分組,-1.68,-7.51,5.17
1595,2723,美食-KY,M2700 觀光事業,M27A2 餐飲業,31.0,0.0,-3.08,-10.44
1596,2724,富驛-KY,M2700 觀光事業,M27A1 飯店業,ML無分組,2.59,1.93,18.28
1597,2726,雅茗-KY,M2700 觀光事業,M27A2 餐飲業,ML無分組,-3.99,11.82,-0.69
1598,2727,王品,M2700 觀光事業,M27A2 餐飲業,31.0,2.03,5.61,8.08
1599,2729,瓦城,M2700 觀光事業,M27A2 餐飲業,ML無分組,0.4,1.01,-2.54
1600,2732,六角,M2700 觀光事業,M27A2 餐飲業,31.0,1.41,1.41,10.77
1601,2736,富野,M2700 觀光事業,M27A1 飯店業,55.0,-0.63,-3.65,-15.18
1602,2739,寒舍,M2700 觀光事業,M27A1 飯店業,ML無分組,-2.94,-8.47,4.07
1603,2740,天蔥,M2700 觀光事業,M27A2 餐飲業,ML無分組,-3.12,-5.97,-7.0
1604,2748,雲品,M2700 觀光事業,M27A1 飯店業,ML無分組,0.0,-2.69,-11.71
1605,2752,豆府,M2700 觀光事業,M27A2 餐飲業,ML無分組,-0.93,-2.03,2.32
1606,2753,八方雲集,M2700 觀光事業,M27A2 餐飲業,ML無分組,-0.47,1.2,-15.74
1607,2754,亞洲藏壽司,M2700 觀光事業,M27A2 餐飲業,ML無分組,-2.63,-1.99,-28.5
1608,2755,揚秦,M2700 觀光事業,M27A2 餐飲業,ML無分組,-3.25,6.81,37.33
1609,2756,聯發國際,M2700 觀光事業,M27A2 餐飲業,ML無分組,-2.03,3.21,21.94
1610,3252,海灣,M2700 觀光事業,M27A1 飯店業,ML無分組,-0.53,-0.27,-8.35
1611,3522,御頂,M2700 觀光事業,M27A2 餐飲業,ML無分組,0.0,-1.32,-8.57
1612,4804,大略-KY,M2700 觀光事業,M27A2 餐飲業,ML無分組,0.0,0.0,-8.33
1613,5364,力麗店,M2700 觀光事業,M27A1 飯店業,ML無分組,-0.18,-1.81,-12.16
1614,5701,劍湖山,M2700 觀光事業,M27A1 飯店業,ML無分組,-2.29,-3.52,-11.11
1615,5703,亞都,M2700 觀光事業,M27A1 飯店業,ML無分組,-0.71,-2.99,-13.17
1616,5704,老爺知,M2700 觀光事業,M27A1 飯店業,ML無分組,-0.32,0.16,-15.07
1617,8077,洛碁,M2700 觀光事業,M27A1 飯店業,ML無分組,-9.93,2.33,-3.07
1618,8940,新天地,M2700 觀光事業,M27A2 餐飲業,ML無分組,-1.69,-6.24,-7.91
1619,9943,好樂迪,M2700 觀光事業,M27B 觀光遊樂區,ML無分組,-0.59,0.44,-3.0
1620,5905,南仁湖,M2900 貿易百貨,M27B 觀光遊樂區,ML無分組,-0.42,-0.83,-10.15
1621,2719,燦星旅,M2700 觀光事業,M27C 旅行社,ML無分組,3.98,-2.06,-5.43
1622,2731,雄獅,M2700 觀光事業,M27C 旅行社,55.0,5.32,14.94,8.63
1623,2734,易飛網,M2700 觀光事業,M27C 旅行社,ML無分組,-1.79,1.23,-5.85
1624,2743,山富,M2700 觀光事業,M27C 旅行社,55.0,0.82,4.76,-3.75
1625,2745,五福,M2700 觀光事業,M27C 旅行社,ML無分組,-0.61,1.12,-4.37
1626,5706,鳳凰,M2700 觀光事業,M27C 旅行社,55.0,-0.63,-0.31,-10.96
1627,2801,彰銀,M2800 金融業,M28A 本國銀行,ML無分組,0.58,2.06,-0.86
1628,2809,京城銀,M2800 金融業,M28A 本國銀行,ML無分組,0.29,2.36,1.76
1629,2812,台中銀,M2800 金融業,M28A 本國銀行,ML無分組,0.73,0.73,0.73
1630,2834,臺企銀,M2800 金融業,M28A 本國銀行,ML無分組,0.38,0.0,-7.99
1631,2836,高雄銀,M2800 金融業,M28A 本國銀行,ML無分組,0.41,0.0,-1.99
1632,2838,聯邦銀,M2800 金融業,M28A 本國銀行,ML無分組,0.32,1.95,-3.69
1633,2845,遠東銀,M2800 金融業,M28A 本國銀行,ML無分組,0.45,0.0,-6.33
1634,2849,安泰銀,M2800 金融業,M28A 本國銀行,ML無分組,0.0,1.38,-1.01
1635,2897,王道銀行,M2800 金融業,M28A 本國銀行,ML無分組,0.31,0.63,-1.34
1636,5863,瑞興銀,M2800 金融業,M28A 本國銀行,ML無分組,,,
1637,5876,上海商銀,M2800 金融業,M28A 本國銀行,ML無分組,0.0,1.65,-2.94
1638,2820,華票,M2800 金融業,M28F 票券公司,ML無分組,0.0,0.34,-3.86
1639,2867,三商壽,M2800 金融業,M28I 壽險業,ML無分組,-0.2,-2.88,-6.12
1640,5859,遠壽,M2800 金融業,M28I 壽險業,ML無分組,,,
1641,2816,旺旺保,M2800 金融業,M28J 產險業,ML無分組,0.0,0.0,-8.98
1642,2832,台產,M2800 金融業,M28J 產險業,ML無分組,0.0,0.24,-0.24
1643,2850,新產,M2800 金融業,M28J 產險業,ML無分組,-0.51,-0.81,-2.77
1644,2851,中再保,M2800 金融業,M28J 產險業,ML無分組,-0.29,0.58,-5.93
1645,2852,第一保,M2800 金融業,M28J 產險業,ML無分組,0.0,-0.32,-9.12
1646,5871,中租-KY,M9900 其他,M28K 租賃業,67.0,0.0,1.75,3.33
1647,6592,和潤企業,M9900 其他,M28K 租賃業,67.0,-0.84,0.43,6.31
1648,9941,裕融,M9900 其他,M28K 租賃業,67.0,0.0,1.43,4.12
1649,2880,華南金,M2800 金融業,M28L 金融控股,ML無分組,0.23,1.84,-3.06
1650,2881,富邦金,M2800 金融業,M28L 金融控股,ML無分組,0.36,2.17,-5.83
1651,2882,國泰金,M2800 金融業,M28L 金融控股,ML無分組,0.48,1.96,-4.37
1652,2883,開發金,M2800 金融業,M28L 金融控股,ML無分組,0.0,1.63,-5.68
1653,2884,玉山金,M2800 金融業,M28L 金融控股,ML無分組,0.4,3.55,-0.6
1654,2885,元大金,M2800 金融業,M28L 金融控股,ML無分組,0.68,1.59,-1.98
1655,2886,兆豐金,M2800 金融業,M28L 金融控股,ML無分組,-0.61,2.02,-1.35
1656,2887,台新金,M2800 金融業,M28L 金融控股,ML無分組,-0.3,2.18,-0.3
1657,2888,新光金,M2800 金融業,M28L 金融控股,ML無分組,0.36,1.84,-6.64
1658,2889,國票金,M2800 金融業,M28L 金融控股,ML無分組,1.16,0.38,3.57
1659,2890,永豐金,M2800 金融業,M28L 金融控股,ML無分組,0.3,3.11,-3.49
1660,2891,中信金,M2800 金融業,M28L 金融控股,ML無分組,0.23,2.14,-5.49
1661,2892,第一金,M2800 金融業,M28L 金融控股,ML無分組,-0.38,1.55,-2.05
1662,5880,合庫金,M2800 金融業,M28L 金融控股,ML無分組,0.0,3.15,-1.69
1663,5878,台名,M2800 金融業,M28N 保險經紀,ML無分組,-1.23,-0.82,-0.41
1664,1432,大魯閣,M2900 貿易百貨,M29A1 百貨購物中,ML無分組,0.29,0.29,-7.28
1665,2901,欣欣,M2900 貿易百貨,M29A1 百貨購物中,ML無分組,0.0,0.0,-3.12
1666,2903,遠百,M2900 貿易百貨,M29A1 百貨購物中,ML無分組,0.0,-0.66,0.89
1667,2905,三商,M2900 貿易百貨,M29A9 特殊連鎖,ML無分組,-0.64,0.0,-8.31
1668,2910,統領,M2900 貿易百貨,M29A1 百貨購物中,ML無分組,0.16,-0.33,0.83
1669,2911,麗嬰房,M2900 貿易百貨,M29A9 特殊連鎖,ML無分組,-0.42,-4.69,-4.04
1670,2912,統一超,M2900 貿易百貨,M29A4 便利商店,ML無分組,0.74,2.05,2.43
1671,2915,潤泰全,M2900 貿易百貨,M29A2 量販,68.0,-0.7,-0.7,-16.57
1672,2916,滿心,M2900 貿易百貨,M29A9 特殊連鎖,ML無分組,-2.88,-5.6,1.59
1673,2924,宏太-KY,M2900 貿易百貨,M29A9 其他零售,ML無分組,5.72,0.52,5.01
1674,2929,淘帝-KY,M2900 貿易百貨,M29A1 百貨購物中,ML無分組,-1.44,-2.14,-15.69
1675,2945,三商家購,M2900 貿易百貨,M29A3 超市,ML無分組,-1.91,-1.44,-10.48
1676,2947,振宇五金,M2900 貿易百貨,M29A7 批發,ML無分組,-0.11,-0.65,-4.17
1677,5903,全家,M2900 貿易百貨,M29A4 便利商店,ML無分組,-0.23,-0.91,7.39
1678,5904,寶雅,M2900 貿易百貨,M29A9 特殊連鎖,ML無分組,-2.28,-4.13,-6.07
1679,5907,大洋-KY,M2900 貿易百貨,M29A1 百貨購物中,ML無分組,-0.97,0.33,-11.53
