代號,名稱,月份,預估營收（百萬）,mom,yoy,new_industry_name
8064,東捷,2023/02,281.52,-0.3922,0.6196,M2326 光電業
8066,來思達,2023/02,299.35,0.1349,-0.061,M2900 貿易百貨
8067,志旭,2023/02,7.26,-0.1987,-0.4735,M2329 電子通路業
8068,全達,2023/02,27.55,-0.7418,-0.5588,M2329 電子通路業
8069,元太,2023/02,2346.09,-0.0899,0.829,M2326 光電業
8070,長華*,2023/02,1330.24,-0.0539,-0.2166,M2329 電子通路業
8071,能率網通,2023/02,162.67,0.0776,-0.1457,M2328 電子零組件
8072,陞泰,2023/02,86.38,0.2927,0.0312,M2329 電子通路業
8074,鉅橡,2023/02,81.0,0.0877,-0.0917,M2328 電子零組件
8076,伍豐,2023/02,139.61,-0.4262,-0.1229,M2325 電腦及週邊
8077,洛碁,2023/02,62.74,0.0749,0.4762,M2700 觀光事業
8080,永利聯合,2023/02,5.03,-0.6899,-0.7602,M2328 電子零組件
8081,致新,2023/02,530.88,-0.0518,-0.3261,M2324 半導體
8083,瑞穎,2023/02,75.04,-0.0621,-0.4988,M1500 電機機械
8084,巨虹,2023/02,85.46,0.0432,-0.0026,M2329 電子通路業
8085,福華,2023/02,58.41,0.0534,0.18,M2331 其他電子業
8086,宏捷科,2023/02,104.95,-0.1156,-0.4231,M2324 半導體
8087,華鎂鑫,2023/02,14.86,10.6094,-0.6195,M2326 光電業
8088,品安,2023/02,103.52,-0.2419,-0.0047,M2324 半導體
8089,康全電訊,2023/02,67.12,-0.5959,-0.5364,M2327 通信網路業
8091,翔名,2023/02,147.46,-0.1182,0.0644,M2328 電子零組件
8092,建暐,2023/02,30.29,0.2001,-0.2797,M2331 其他電子業
8093,保銳,2023/02,20.52,-0.489,0.1515,M2328 電子零組件
8096,擎亞,2023/02,1114.86,0.2358,-0.4936,M2329 電子通路業
8097,常珵,2023/02,56.85,-0.2099,0.6935,M2327 通信網路業
8099,大世科,2023/02,393.45,-0.2452,0.5291,M2330 資訊服務業
8101,華冠,2023/02,20.96,-0.0542,-0.3423,M2327 通信網路業
8103,瀚荃,2023/02,175.12,-0.3243,-0.315,M2328 電子零組件
8104,錸寶,2023/02,218.78,-0.1383,0.8014,M2326 光電業
8105,凌巨,2023/02,737.67,-0.0915,-0.0357,M2326 光電業
8107,大億金茂,2023/02,66.69,0.0479,0.3969,M1500 電機機械
8109,博大,2023/02,158.2,0.1643,0.7894,M2328 電子零組件
8110,華東,2023/02,638.56,0.1308,-0.1714,M2324 半導體
8111,立碁,2023/02,64.34,0.024,0.0271,M2326 光電業
8112,至上,2023/02,8557.45,0.2679,-0.4053,M2329 電子通路業
8114,振樺電,2023/02,710.64,-0.2508,-0.0352,M2325 電腦及週邊
8121,越峰,2023/02,213.02,0.1223,0.0483,M2328 電子零組件
8131,福懋科,2023/02,734.28,-0.0123,-0.1067,M2324 半導體
8147,正淩,2023/02,80.73,0.1551,0.2677,M2328 電子零組件
8150,南茂,2023/02,1437.31,0.0806,-0.3146,M2324 半導體
8155,博智,2023/02,228.35,-0.073,-0.2455,M2328 電子零組件
8163,達方,2023/02,1835.58,-0.0292,-0.1203,M2325 電腦及週邊
8171,天宇,2023/02,71.2,-0.0257,0.2123,M2327 通信網路業
8176,智捷,2023/02,23.0,-0.2812,0.3561,M2327 通信網路業
8182,加高,2023/02,159.96,-0.0997,-0.2851,M2328 電子零組件
8183,精星,2023/02,488.34,-0.1801,0.0177,M2331 其他電子業
8201,無敵,2023/02,30.42,-0.6168,-0.1769,M2331 其他電子業
8210,勤誠,2023/02,535.12,0.2679,-0.0071,M2325 電腦及週邊
8213,志超,2023/02,1309.58,-0.0973,-0.3619,M2328 電子零組件
8215,明基材,2023/02,1335.4,0.0688,0.0447,M2326 光電業
8222,寶一,2023/02,54.27,0.9445,0.7093,M1500 電機機械
8234,新漢,2023/02,536.99,-0.0143,0.2162,M2325 電腦及週邊
8240,華宏,2023/02,475.04,-0.0289,-0.3988,M2326 光電業
8249,菱光,2023/02,354.46,0.7769,0.2623,M2328 電子零組件
8255,朋程,2023/02,337.81,-0.1008,0.1215,M1500 電機機械
8261,富鼎,2023/02,197.37,0.0082,-0.4391,M2324 半導體
8271,宇瞻,2023/02,550.81,-0.0057,-0.1285,M2324 半導體
8277,商丞,2023/02,9.18,-0.7597,-0.6641,M2324 半導體
8279,生展,2023/02,137.28,-0.1978,0.3108,M1722 生技醫療
8284,三竹,2023/02,188.58,-0.1726,0.1659,M2330 資訊服務業
8289,泰藝,2023/02,160.07,-0.0263,0.0808,M2328 電子零組件
8291,尚茂,2023/02,4.34,0.1826,-0.6347,M2328 電子零組件
8299,群聯,2023/02,3274.87,0.1378,-0.383,M2324 半導體
8341,日友,2023/02,259.46,-0.1483,-0.2169,M9900 其他
8342,益張,2023/02,93.67,0.1106,-0.2152,M9900 其他
8349,恒耀,2023/02,870.28,-0.0514,0.0021,M2000 鋼鐵工業
8354,冠好,2023/02,48.55,0.1798,0.0096,M9900 其他
8358,金居,2023/02,582.58,-0.1695,-0.1686,M2328 電子零組件
8367,建新國際,2023/02,163.64,0.0108,0.0931,M2600 航運業
8374,羅昇,2023/02,251.1,0.0267,0.0267,M1500 電機機械
8383,千附,2023/02,243.09,-0.2744,-0.1393,M2331 其他電子業
8390,金益鼎,2023/02,247.61,0.0104,0.0665,M9900 其他
8401,白紗科,2023/02,110.38,0.2942,0.2579,M9900 其他
8403,盛弘,2023/02,242.32,-0.2241,-0.0689,M1722 生技醫療
8404,百和興業-KY,2023/02,454.67,0.0357,0.0039,M9900 其他
8409,商之器,2023/02,13.15,0.6095,0.3727,M1722 生技醫療
8410,森田,2023/02,81.73,0.2044,0.1061,M2325 電腦及週邊
8411,福貞-KY,2023/02,566.31,0.1316,0.2473,M9900 其他
8415,大國鋼,2023/02,2116.14,0.094,0.16,M2000 鋼鐵工業
8416,實威,2023/02,85.07,-0.0811,0.1649,M2330 資訊服務業
8418,捷必勝-KY,2023/02,106.04,0.0638,-0.3104,M9900 其他
8420,明揚,2023/02,336.27,-0.082,0.7263,M9900 其他
8421,旭源,2023/02,95.93,-0.1199,0.0752,M9900 其他
8422,可寧衛,2023/02,463.61,-0.0005,0.3437,M9900 其他
8423,保綠-KY,2023/02,25.9,-0.0509,0.2561,M9900 其他
8424,惠普,2023/02,78.0,0.2998,0.2548,M2500 建材營造
8426,紅木-KY,2023/02,158.88,-0.1701,0.7602,M9900 其他
8429,金麗-KY,2023/02,5.04,0.008,-0.4825,M2900 貿易百貨
8431,匯鑽科,2023/02,77.26,0.6265,-0.098,M2331 其他電子業
8432,東生華,2023/02,34.64,-0.1615,0.2319,M1722 生技醫療
8433,弘帆,2023/02,139.1,-0.5678,-0.2529,M2900 貿易百貨
8435,鉅邁,2023/02,50.07,-0.2042,0.0095,M9900 其他
8436,大江,2023/02,561.02,-0.1524,0.1577,M1722 生技醫療
8437,大地-KY,2023/02,27.2,-0.1349,-0.3515,M9900 其他
8440,綠電,2023/02,70.18,0.2321,0.2568,M9900 其他
8442,威宏-KY,2023/02,654.58,0.3407,0.3028,M9900 其他
8443,阿瘦,2023/02,88.13,-0.3047,-0.209,M2900 貿易百貨
8444,綠河-KY,2023/02,360.36,0.3608,-0.0069,M9900 其他
8446,華研,2023/02,89.0,0.1151,0.4045,M3200 文化創意業
8450,霹靂,2023/02,27.27,-0.2229,-0.2922,M3200 文化創意業
8454,富邦媒,2023/02,7899.18,-0.0975,0.13,M2900 貿易百貨
8455,大拓-KY,2023/02,127.38,0.0742,-0.0173,M2331 其他電子業
8462,柏文,2023/02,312.49,-0.0276,0.1509,M2700 觀光事業
8463,潤泰材,2023/02,389.68,0.2481,1.1017,M9900 其他
8464,億豐,2023/02,1848.7,-0.0013,-0.1373,M9900 其他
8466,美吉吉-KY,2023/02,123.1,-0.2772,-0.5367,M9900 其他
8467,波力-KY,2023/02,144.61,0.4768,0.6567,M9900 其他
8472,夠麻吉,2023/02,26.78,-0.0325,0.3238,M3400 電子商務
8473,山林水,2023/02,288.73,0.0722,0.0423,M9900 其他
8476,台境,2023/02,48.67,-0.8295,-0.6877,M9900 其他
8477,創業家,2023/02,116.22,-0.0786,-0.4208,M3400 電子商務
8478,東哥遊艇,2023/02,283.91,-0.498,-0.0865,M9900 其他
8481,政伸,2023/02,89.44,0.1738,0.0257,M9900 其他
8482,商億-KY,2023/02,218.28,-0.3866,-0.2488,M9900 其他
8488,吉源-KY,2023/02,280.29,0.1095,0.0713,M9900 其他
8489,三貝德,2023/02,107.66,0.0561,0.0302,M9900 其他
8499,鼎炫-KY,2023/02,109.08,-0.2499,-0.4686,M2331 其他電子業
8905,裕國,2023/02,393.14,-0.0522,2.2669,M9900 其他
8906,花王,2023/02,12.37,-0.3417,-0.1775,M9900 其他
8908,欣雄,2023/02,553.69,0.1599,0.0511,M9700 油電燃氣業
8916,光隆,2023/02,502.99,-0.0289,-0.0843,M9900 其他
8917,欣泰,2023/02,230.75,0.0407,0.0839,M9700 油電燃氣業
8921,沈氏,2023/02,68.26,-0.0048,0.6073,M9900 其他
8923,時報,2023/02,27.63,-0.2001,-0.1064,M3200 文化創意業
8924,大田,2023/02,511.34,-0.1594,1.4269,M9900 其他
8926,台汽電,2023/02,337.31,-0.076,0.2966,M9700 油電燃氣業
8927,北基,2023/02,538.99,-0.098,0.1236,M9700 油電燃氣業
8928,鉅明,2023/02,273.0,-0.165,-0.035,M9900 其他
8929,富堡,2023/02,42.83,-0.3158,-0.148,M9900 其他
8930,青鋼,2023/02,124.69,0.6452,0.5201,M2000 鋼鐵工業
8931,大汽電,2023/02,289.35,-0.0348,1.1945,M9700 油電燃氣業
8932,宏大,2023/02,70.17,0.7529,0.1791,M9900 其他
8933,愛地雅,2023/02,329.1,-0.0894,-0.0015,M9900 其他
8935,邦泰,2023/02,57.82,-0.2538,-0.2997,M9900 其他
8936,國統,2023/02,162.12,-0.3554,-0.444,M9900 其他
8937,合騏,2023/02,16.0,2.99,3.4818,M9900 其他
8938,明安,2023/02,1751.4,-0.195,0.5947,M9900 其他
8940,新天地,2023/02,114.62,-0.4153,0.7494,M2700 觀光事業
8941,關中,2023/02,142.73,-0.3386,-0.45,M2900 貿易百貨
8942,森鉅,2023/02,508.65,0.4531,0.3255,M9900 其他
8996,高力,2023/02,254.58,-0.1877,1.0425,M1500 電機機械
9105,泰金寶-DR,2023/02,11015.42,-0.1043,-0.0193,W91   存託憑證
9802,鈺齊-KY,2023/02,1832.03,0.2042,0.3353,M9900 其他
9902,台火,2023/02,13.07,-0.3728,34.3243,M9900 其他
9904,寶成,2023/02,18231.39,-0.2649,0.0022,M9900 其他
9905,大華,2023/02,725.65,0.1384,0.269,M9900 其他
9906,欣巴巴,2023/02,149.72,-0.4021,2.6243,M2500 建材營造
9907,統一實,2023/02,3081.99,0.3614,0.0541,M9900 其他
9908,大台北,2023/02,296.72,-0.0992,0.0766,M9700 油電燃氣業
9910,豐泰,2023/02,6458.49,0.0148,-0.0042,M9900 其他
9911,櫻花,2023/02,562.67,-0.2004,0.0702,M9900 其他
9912,偉聯,2023/02,37.19,-0.188,-0.052,M2325 電腦及週邊
9914,美利達,2023/02,2699.61,0.1818,0.1752,M9900 其他
9917,中保科,2023/02,1401.32,0.0115,0.1671,M9900 其他
9918,欣天然,2023/02,190.33,-0.1482,0.0473,M9700 油電燃氣業
9919,康那香,2023/02,246.87,-0.0766,-0.0557,M9900 其他
9921,巨大,2023/02,5690.7,-0.0236,-0.1491,M9900 其他
9924,福興,2023/02,473.15,-0.3307,-0.1938,M9900 其他
9925,新保,2023/02,645.16,0.0473,0.0326,M9900 其他
9926,新海,2023/02,210.04,-0.105,0.0136,M9700 油電燃氣業
9927,泰銘,2023/02,550.91,-0.0055,-0.1425,M9900 其他
9928,中視,2023/02,51.15,-0.4069,-0.0797,M9900 其他
9929,秋雨,2023/02,59.52,0.0945,0.2219,M9900 其他
9930,中聯資源,2023/02,1036.05,0.0367,0.4425,M9900 其他
9931,欣高,2023/02,121.11,0.1094,0.0231,M9700 油電燃氣業
9933,中鼎,2023/02,6696.72,-0.0398,-0.1444,M9900 其他
9934,成霖,2023/02,1491.32,0.0017,-0.0622,M9900 其他
9935,慶豐富,2023/02,245.94,-0.4187,-0.2878,M9900 其他
9937,全國,2023/02,1824.13,-0.0685,0.047,M9700 油電燃氣業
9938,百和,2023/02,1069.4,0.3721,-0.0355,M9900 其他
9939,宏全,2023/02,1914.49,0.0762,0.252,M9900 其他
9940,信義,2023/02,1189.61,-0.4234,0.3433,M9900 其他
9941,裕融,2023/02,3164.22,0.0001,0.2373,M9900 其他
9942,茂順,2023/02,378.33,0.2505,0.4479,M9900 其他
9943,好樂迪,2023/02,228.86,-0.3274,-0.0006,M2700 觀光事業
9944,新麗,2023/02,216.69,0.093,-0.0031,M9900 其他
9945,潤泰新,2023/02,2778.1,0.6621,0.8702,M9900 其他
9946,三發地產,2023/02,60.06,2.1998,-0.3146,M2500 建材營造
9949,琉園,2023/02,12.8,-0.5732,-0.1768,M3200 文化創意業
9950,萬國通,2023/02,191.61,-0.2687,0.2145,M1300 塑膠工業
9951,皇田,2023/02,411.04,0.1147,0.216,M1500 電機機械
9955,佳龍,2023/02,84.2,0.0094,-0.3505,M9900 其他
9958,世紀鋼,2023/02,758.7,-0.2992,-0.074,M2000 鋼鐵工業
9960,邁達康,2023/02,61.63,0.0488,0.3144,M2900 貿易百貨
9962,有益,2023/02,312.3,0.1107,0.2218,M2000 鋼鐵工業
