,代號,名稱,交易所主產業代碼,交易所子產業代碼,TEJ主產業代碼,TEJ子產業代碼,new_industry,minor_industry,industry_title
1575,6843,進典,M1500,M1500,15Z,15Z,其他電製品,,其他電製品類
1576,6846,綠茵,M1200,M1200,17C,17C2,藥,機能性食品,藥:機能性食品類
1577,6855,數泓科,M2300,M2331,15A,15A1,機械業,工具機,機械業:工具機類
1578,6859,伯特光,M2300,M2326,23U,23U1,消費性電子,照相機,消費性電子:照相機類
1579,6861,睿生光電,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1580,6865,偉康,M2300,M2330,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1581,6869,雲豹能源,M9900,M9900,99D,99D4,公用事業,電廠,公用事業:電廠類
1582,6873,泓德能源,M9900,M9900,23C,23C7E,光電/ IO,太陽能系統,光電/ IO:太陽能系統類
1583,6874,倍力,M2300,M2330,23X,23X9,軟體服務,其他軟體,軟體服務:其他軟體類
1584,6877,鏵友益,M2300,M2331,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1585,7402,邑錡,M2300,M2326,23U,23UZ,消費性電子,消費性電子,消費性電子:消費性電子類
1586,7556,意德士,M2300,M2324,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1587,8011,台通,M2300,M2327,23K,23K6,通訊設備,光纖通訊,通訊設備:光纖通訊類
1588,8016,矽創,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1589,8021,尖點,M2300,M2331,23B,23B3X,主機板,PCB上-其他,主機板:PCB上-其他類
1590,8024,佑華,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1591,8027,鈦昇,M1500,M1500,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1592,8028,昇陽半導體,M2300,M2324,23G,23G3C,半導體,晶圓材料,半導體:晶圓材料類
1593,8032,光菱,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1594,8033,雷虎,M9900,M9900,99Z,99ZC,其他,其他製造業,其他:其他製造業類
1595,8034,榮群,M2300,M2327,23K,23K1,通訊設備,手機,通訊設備:手機類
1596,8038,長園科,M2300,M2328,23D,23D7,電子零組件,3C二次電池,電子零組件:3C二次電池類
1597,8039,台虹,M2300,M2328,23B,23B3C,主機板,FCCL,主機板:FCCL類
1598,8040,九暘,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1599,8042,金山電,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1600,8043,蜜望實,M2300,M2328,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1601,8044,網家,M3400,M3400,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1602,8046,南電,M2300,M2328,23B,23B2A,主機板,IC載板,主機板:IC載板類
1603,8047,星雲,M2300,M2331,23C,23C3,光電/ IO,PC週邊,光電/ IO:PC週邊類
1604,8048,德勝,M2300,M2327,23E,2300,網路設備,,網路設備類
1605,8049,晶采,M2300,M2326,23C,23C8D,光電/ IO,LCD-其他,光電/ IO:LCD-其他類
1606,8050,廣積,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1607,8054,安國,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1608,8059,凱碩,M2300,M2327,23E,230,網路設備,,網路設備類
1609,8064,東捷,M2300,M2326,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1610,8066,來思達,M2900,M2900,99B,99B,家用五金及家具,,家用五金及家具類
1611,8067,志旭,M2300,M2329,23T,23T1,資訊通路,3C通路,資訊通路:3C通路類
1612,8068,全達,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1613,8069,元太,M2300,M2326,23C,23C8A,光電/ IO,LCD 面板,光電/ IO:LCD 面板類
1614,8070,長華*,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1615,8071,能率網通,M2300,M2328,23D,23D9A,電子零組件,沖壓零組件,電子零組件:沖壓零組件類
1616,8072,陞泰,M2300,M2329,23C,23C9,光電/ IO,監控系統,光電/ IO:監控系統類
1617,8074,鉅橡,M2300,M2328,23B,23B3X,主機板,PCB上-其他,主機板:PCB上-其他類
1618,8076,伍豐,M2300,M2325,23B,23B5A,主機板,POS,主機板:POS類
1619,8077,洛碁,M2700,M2700,27A,27A1,餐飲飯店,飯店業,餐飲飯店:飯店業類
1620,8080,永利聯合,M2500,M2500,25C,25C,工程承攬,,工程承攬類
1621,8081,致新,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1622,8083,瑞穎,M1500,M1500,15A,15A2,機械業,模具零件,機械業:模具零件類
1623,8084,巨虹,M2300,M2329,23G,23G5,半導體,IC設計,半導體:IC設計類
1624,8085,福華,M2300,M2331,23C,23C8B,光電/ IO,背光模組,光電/ IO:背光模組類
1625,8086,宏捷科,M2300,M2324,23G,23G3A,半導體,特用IC,半導體:特用IC類
1626,8087,華鎂鑫,M2300,M2326,23C,23C4A,光電/ IO,光碟,光電/ IO:光碟類
1627,8088,品安,M2300,M2324,23G,23G3B,半導體,記憶體模組,半導體:記憶體模組類
1628,8089,康全電訊,M2300,M2327,23E,230,網路設備,,網路設備類
1629,8091,翔名,M2300,M2328,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1630,8092,建暐,M2300,M2331,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1631,8093,保銳,M2300,M2328,23D,23D3,電子零組件,電源供應器,電子零組件:電源供應器類
1632,8096,擎亞,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1633,8097,常珵,M2300,M2327,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1634,8099,大世科,M2300,M2330,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1635,8101,華冠,M2300,M2327,23K,23KX,通訊設備,網路服務,通訊設備:網路服務類
1636,8103,瀚荃,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1637,8104,錸寶,M2300,M2326,23C,23C8A,光電/ IO,LCD 面板,光電/ IO:LCD 面板類
1638,8105,凌巨,M2300,M2326,23C,23C8D,光電/ IO,LCD-其他,光電/ IO:LCD-其他類
1639,8107,大億金茂,M1500,M1500,15D,15D,汽車組件,,汽車組件類
1640,8109,博大,M2300,M2328,23D,23D3,電子零組件,電源供應器,電子零組件:電源供應器類
1641,8110,華東,M2300,M2324,23G,23G2,半導體,IC封測,半導體:IC封測類
1642,8111,立碁,M2300,M2326,23C,23C6C,光電/ IO,封裝及應用,光電/ IO:封裝及應用類
1643,8112,至上,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1644,8114,振樺電,M2300,M2325,23B,23B5A,主機板,POS,主機板:POS類
1645,8121,越峰,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1646,8131,福懋科,M2300,M2324,23G,23G2,半導體,IC封測,半導體:IC封測類
1647,8147,正淩,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1648,8150,南茂,M2300,M2324,23G,23G2,半導體,IC封測,半導體:IC封測類
1649,8155,博智,M2300,M2328,23B,23B2D,主機板,PCB,主機板:PCB類
1650,8163,達方,M2300,M2325,23C,23C3,光電/ IO,PC週邊,光電/ IO:PC週邊類
1651,8171,天宇,M2300,M2327,23D,23D7,電子零組件,3C二次電池,電子零組件:3C二次電池類
1652,8176,智捷,M2300,M2327,23E,230,網路設備,,網路設備類
1653,8182,加高,M2300,M2328,23D,23D6,電子零組件,石英元件,電子零組件:石英元件類
1654,8183,精星,M2300,M2331,23B,23B2B,主機板,PCB 組裝,主機板:PCB 組裝類
1655,8201,無敵,M2300,M2331,23Z,23Z,其他電子,,其他電子類
1656,8210,勤誠,M2300,M2325,23D,23D4,電子零組件,機殼,電子零組件:機殼類
1657,8213,志超,M2300,M2328,23B,23B2D,主機板,PCB,主機板:PCB類
1658,8215,明基材,M2300,M2326,23C,23C8C,光電/ IO,LCD 原料,光電/ IO:LCD 原料類
1659,8222,寶一,M1500,M1500,22B,22B3,機車船製造,航空器製造,機車船製造:航空器製造類
1660,8227,巨有科技,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1661,8234,新漢,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1662,8240,華宏,M2300,M2326,23C,23C8C,光電/ IO,LCD 原料,光電/ IO:LCD 原料類
1663,8249,菱光,M2300,M2328,23C,23C2,光電/ IO,掃瞄器,光電/ IO:掃瞄器類
1664,8255,朋程,M1500,M1500,15D,15D,汽車組件,,汽車組件類
1665,8261,富鼎,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1666,8271,宇瞻,M2300,M2324,23G,23G3B,半導體,記憶體模組,半導體:記憶體模組類
1667,8277,商丞,M2300,M2324,23G,23G3B,半導體,記憶體模組,半導體:記憶體模組類
1668,8279,生展,M1700,M1722,17C,17C2,藥,機能性食品,藥:機能性食品類
1669,8284,三竹,M2300,M2330,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1670,8289,泰藝,M2300,M2328,23D,23D6,電子零組件,石英元件,電子零組件:石英元件類
1671,8291,尚茂,M2300,M2328,23B,23B3A,主機板,銅箔基板,主機板:銅箔基板類
1672,8299,群聯,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1673,8341,日友,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1674,8342,益張,M9900,M9900,20A,20A9,金屬基本,其他,金屬基本:其他類
1675,8349,恒耀,M2000,M2000,20A,20A1,金屬基本,線材,金屬基本:線材類
1676,8354,冠好,M9900,M9900,13A,13A9,石化,膠帶,石化:膠帶類
1677,8358,金居,M2300,M2328,23B,23B3X,主機板,PCB上-其他,主機板:PCB上-其他類
1678,8367,建新國際,M2600,M2600,26C,26C,貨運倉儲業,,貨運倉儲業類
1679,8374,羅昇,M1500,M1500,15A,15A2,機械業,模具零件,機械業:模具零件類
1680,8383,千附,M2300,M2331,23H,23H1,電子設備,廠辦機電,電子設備:廠辦機電類
1681,8390,金益鼎,M9900,M9900,99L,99L1,,貴金屬回收,貴金屬回收類
1682,8401,白紗科,M9900,M9900,99C,99C,印刷,,印刷類
1683,8403,盛弘,M1700,M1722,17X,17X,藥局,,藥局類
1684,8404,百和興業-KY,M9900,M9900,14Z,14Z,其他紡織,,其他紡織類
1685,8409,商之器,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1686,8410,森田,M2300,M2325,23D,23D4,電子零組件,機殼,電子零組件:機殼類
1687,8411,福貞-KY,M9900,M9900,20B,20B,金屬製品,,金屬製品類
1688,8415,大國鋼,M2000,M2000,20A,20A1,金屬基本,線材,金屬基本:線材類
1689,8416,實威,M2300,M2330,23X,23X9,軟體服務,其他軟體,軟體服務:其他軟體類
1690,8418,捷必勝-KY,M9900,M9900,15B,15B1,電機製品,電機,電機製品:電機類
1691,8420,明揚,M9900,M9900,99Z,99Z2,其他,高爾夫球頭,其他:高爾夫球頭類
1692,8421,旭源,M9900,M9900,13B,13B,塑膠製品,,塑膠製品類
1693,8422,可寧衛,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1694,8423,保綠-KY,M9900,M9900,21C,21C,橡膠原料,,橡膠原料類
1695,8424,惠普,M2500,M2500,11C,11C,其他水泥,,其他水泥類
1696,8426,紅木-KY,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1697,8429,金麗-KY,M2900,M2900,99K,99K,鞋及旅行箱,,鞋及旅行箱類
1698,8431,匯鑽科,M2300,M2331,23C,23C4B,光電/ IO,硬碟磁碟,光電/ IO:硬碟磁碟類
1699,8432,東生華,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1700,8433,弘帆,M2900,M2900,29B,29B,貿易業,,貿易業類
1701,8435,鉅邁,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1702,8436,大江,M1700,M1722,17C,17C2,藥,機能性食品,藥:機能性食品類
1703,8437,大地-KY,M9900,M9900,99Z,99ZX,其他,其他服務,其他:其他服務類
1704,8438,昶昕,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1705,8440,綠電,M9900,M9900,99L,99L1,,貴金屬回收,貴金屬回收類
1706,8442,威宏-KY,M9900,M9900,99K,99K,鞋及旅行箱,,鞋及旅行箱類
1707,8443,阿瘦,M2900,M2900,99K,99K,鞋及旅行箱,,鞋及旅行箱類
1708,8444,綠河-KY,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1709,8446,華研,M3200,M3200,99Z,99ZX,其他,其他服務,其他:其他服務類
1710,8450,霹靂,M3200,M3200,99H,99H,電視廣播,,電視廣播類
1711,8454,富邦媒,M2900,M2900,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1712,8455,大拓-KY,M2300,M2331,15A,15A1,機械業,工具機,機械業:工具機類
1713,8462,柏文,M2700,M2700,99Z,99ZX,其他,其他服務,其他:其他服務類
1714,8463,潤泰材,M9900,M9900,11A,11A,水泥製造,,水泥製造類
1715,8464,億豐,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1716,8466,美吉吉-KY,M9900,M9900,13B,13B,塑膠製品,,塑膠製品類
1717,8467,波力-KY,M9900,M9900,99Z,99ZC,其他,其他製造業,其他:其他製造業類
1718,8472,夠麻吉,M3400,M3400,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1719,8473,山林水,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1720,8476,台境,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1721,8477,創業家,M3400,M3400,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1722,8478,東哥遊艇,M9900,M9900,22B,22B1,機車船製造,船舶製造,機車船製造:船舶製造類
1723,8481,政伸,M9900,M9900,99C,99C,印刷,,印刷類
1724,8482,商億-KY,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1725,8487,愛爾達,M3200,M3200,99H,99H,電視廣播,,電視廣播類
1726,8488,吉源-KY,M9900,M9900,20B,20B,金屬製品,,金屬製品類
1727,8489,三貝德,M9900,M9900,99Z,99ZX,其他,其他服務,其他:其他服務類
1728,8499,鼎炫-KY,M2300,M2331,23Z,23Z,其他電子,,其他電子類
1729,8905,裕國,M9900,M9900,12A,12A,罐頭加工,,罐頭加工類
1730,8906,花王,M9900,M9900,99C,99C,印刷,,印刷類
1731,8908,欣雄,M9700,M9700,99D,99D2,公用事業,天然氣,公用事業:天然氣類
1732,8916,光隆,M9900,M9900,14C,14C1,成衣,成衣製造,成衣:成衣製造類
1733,8917,欣泰,M9700,M9700,99D,99D2,公用事業,天然氣,公用事業:天然氣類
1734,8921,沈氏,M9900,M9900,99C,99C,印刷,,印刷類
1735,8923,時報,M3200,M3200,99F,99F,平媒電子報,,平媒電子報類
1736,8924,大田,M9900,M9900,99Z,99Z2,其他,高爾夫球頭,其他:高爾夫球頭類
1737,8926,台汽電,M9700,M9700,99D,99D3,公用事業,汽電共生,公用事業:汽電共生類
1738,8927,北基,M9700,M9700,99D,99D1,公用事業,加油站,公用事業:加油站類
1739,8928,鉅明,M9900,M9900,99Z,99Z2,其他,高爾夫球頭,其他:高爾夫球頭類
1740,8929,富堡,M9900,M9900,14F,14F,不織布,,不織布類
1741,8930,青鋼,M2000,M2000,20B,20B,金屬製品,,金屬製品類
1742,8931,大汽電,M9700,M9700,99D,99D3,公用事業,汽電共生,公用事業:汽電共生類
1743,8932,宏大,M9900,M9900,14Z,14Z,其他紡織,,其他紡織類
1744,8933,愛地雅,M9900,M9900,99Z,99Z1,其他,自行健行車,其他:自行健行車類
1745,8935,邦泰,M9900,M9900,13B,13B,塑膠製品,,塑膠製品類
1746,8936,國統,M9900,M9900,20B,20B,金屬製品,,金屬製品類
1747,8937,合騏,M9900,M9900,22A,22A,汽車製造,,汽車製造類
1748,8938,明安,M9900,M9900,99Z,99Z2,其他,高爾夫球頭,其他:高爾夫球頭類
1749,8940,新天地,M2700,M2700,27A,27A2,餐飲飯店,餐飲業,餐飲飯店:餐飲業類
1750,8941,關中,M2900,M2900,99B,99B,家用五金及家具,,家用五金及家具類
1751,8942,森鉅,M9900,M9900,13A,13A8,石化,塑膠加工,石化:塑膠加工類
1752,8996,高力,M1500,M1500,20A,20A9,金屬基本,其他,金屬基本:其他類
1753,9105,泰金寶-DR,M2300,M2300,23C,23C3,光電/ IO,PC週邊,光電/ IO:PC週邊類
1754,9110,越南控-DR,M2200,M2200,22B,22B2,機車船製造,機車製造,機車船製造:機車製造類
1755,911622,泰聚亨-DR,M2000,M2000,20A,20A1,金屬基本,線材,金屬基本:線材類
1756,9802,鈺齊-KY,M9900,M9900,99K,99K,鞋及旅行箱,,鞋及旅行箱類
1757,9902,台火,M9900,M9900,99Z,99ZC,其他,其他製造業,其他:其他製造業類
1758,9904,寶成,M9900,M9900,99K,99K,鞋及旅行箱,,鞋及旅行箱類
1759,9905,大華,M9900,M9900,20B,20B,金屬製品,,金屬製品類
1760,9906,欣巴巴,M2500,M2500,25A,25A,建設,,建設類
1761,9907,統一實,M9900,M9900,20B,20B,金屬製品,,金屬製品類
1762,9908,大台北,M9700,M9700,99D,99D2,公用事業,天然氣,公用事業:天然氣類
1763,9910,豐泰,M9900,M9900,99K,99K,鞋及旅行箱,,鞋及旅行箱類
1764,9911,櫻花,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1765,9912,偉聯,M2300,M2325,23C,23C1,光電/ IO,監視器,光電/ IO:監視器類
1766,9914,美利達,M9900,M9900,99Z,99Z1,其他,自行健行車,其他:自行健行車類
1767,9917,中保科,M9900,M9900,99I,99I,保全業,,保全業類
1768,9918,欣天然,M9700,M9700,99D,99D2,公用事業,天然氣,公用事業:天然氣類
1769,9919,康那香,M9900,M9900,14F,14F,不織布,,不織布類
1770,9921,巨大,M9900,M9900,99Z,99Z1,其他,自行健行車,其他:自行健行車類
1771,9924,福興,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1772,9925,新保,M9900,M9900,99I,99I,保全業,,保全業類
1773,9926,新海,M9700,M9700,99D,99D2,公用事業,天然氣,公用事業:天然氣類
1774,9927,泰銘,M9900,M9900,20A,20A5,金屬基本,鋁鋅,金屬基本:鋁鋅類
1775,9928,中視,M9900,M9900,99H,99H,電視廣播,,電視廣播類
1776,9929,秋雨,M9900,M9900,99C,99C,印刷,,印刷類
1777,9930,中聯資源,M9900,M9900,11C,11C,其他水泥,,其他水泥類
1778,9931,欣高,M9700,M9700,99D,99D2,公用事業,天然氣,公用事業:天然氣類
1779,9933,中鼎,M9900,M9900,25C,25C,工程承攬,,工程承攬類
1780,9934,成霖,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1781,9935,慶豐富,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1782,9937,全國,M9700,M9700,99D,99D1,公用事業,加油站,公用事業:加油站類
1783,9938,百和,M9900,M9900,14Z,14Z,其他紡織,,其他紡織類
1784,9939,宏全,M9900,M9900,13B,13B,塑膠製品,,塑膠製品類
1785,9940,信義,M9900,M9900,25D,25D,仲介建經,,仲介建經類
1786,9941,裕融,M9900,M9900,28K,28K,租賃業,,租賃業類
1787,9942,茂順,M9900,M9900,15D,15D,汽車組件,,汽車組件類
1788,9943,好樂迪,M2700,M2700,27B,27B,觀光遊樂區,,觀光遊樂區類
1789,9944,新麗,M9900,M9900,14F,14F,不織布,,不織布類
1790,9945,潤泰新,M9900,M9900,25A,25A,建設,,建設類
1791,9946,三發地產,M2500,M2500,25A,25A,建設,,建設類
1792,9949,琉園,M3200,M3200,18,18,,,
1793,9950,萬國通,M1300,M1300,99K,99K,鞋及旅行箱,,鞋及旅行箱類
1794,9951,皇田,M1500,M1500,15D,15D,汽車組件,,汽車組件類
1795,9955,佳龍,M9900,M9900,99L,99L1,,貴金屬回收,貴金屬回收類
1796,9958,世紀鋼,M2000,M2000,20A,20A2,金屬基本,鋼筋,金屬基本:鋼筋類
1797,9960,邁達康,M2900,M2900,29A,29A9,百貨批發,特殊連鎖,百貨批發:特殊連鎖類
1798,9962,有益,M2000,M2000,20A,20A6,金屬基本,不銹鋼,金屬基本:不銹鋼類
