,st_code,st_name,rev_period,rev,Year,month,mom,yoy,yoy年成長大於10,yoy成長,yoy衰退,yoy近五月大於10,yoy連續大於10,yoy近五月成長,yoy連續成長,yoy近五月衰退,yoy連續衰退
65729,3213,茂訊,* 2023/02,184715.0,2023,02,0.07740720001866498,0.0009,0,0,1,0.0,0,1.0,0,4.0,4
65826,3217,優群,* 2023/02,126698.0,2023,02,-0.3565689909095526,-0.4509,0,0,1,0.0,0,3.0,0,2.0,1
65922,3218,大學光,* 2023/02,248540.0,2023,02,-0.12653534590310847,0.0007,0,0,1,0.0,0,1.0,0,4.0,3
66019,3221,台嘉碩,* 2023/02,220122.0,2023,02,-0.104197358032931,-0.0086,0,0,1,0.0,0,4.0,0,1.0,1
66115,3224,三顧,* 2023/02,112714.0,2023,02,-0.34611167512690355,-0.2323,0,1,0,0.0,0,3.0,3,2.0,0
66212,3226,至寶電,* 2023/02,148796.0,2023,02,-0.26245873524134306,-0.2174,0,1,0,0.0,0,3.0,1,2.0,0
66309,3227,原相,* 2023/02,338304.0,2023,02,-0.2514421130191773,-0.1785,0,1,0,0.0,0,4.0,1,1.0,0
66406,3228,金麗科,* 2023/02,35658.0,2023,02,-0.32290222737026,-0.5233,0,1,0,0.0,0,3.0,2,2.0,0
66503,3229,晟鈦,* 2023/02,52366.0,2023,02,0.05463919602038145,1.0757,0,1,0,0.0,0,3.0,1,2.0,0
66600,3230,錦明,* 2023/02,48489.0,2023,02,-0.4759475612523912,-0.412,0,1,0,0.0,0,2.0,1,3.0,0
66697,3231,緯創,* 2023/02,57836070.0,2023,02,-0.18219748625718446,-0.1051,0,1,0,0.0,0,2.0,1,3.0,0
66794,3232,昱捷,* 2023/02,73291.0,2023,02,-0.11240962542235355,-0.2865,0,0,1,0.0,0,1.0,0,4.0,1
66890,3234,光環,* 2023/02,80807.0,2023,02,-0.1276650869560524,-0.1102,0,1,0,0.0,0,1.0,1,4.0,0
66987,3236,千如,* 2023/02,172090.0,2023,02,-0.33722318505680726,-0.0492,0,1,0,0.0,0,2.0,1,3.0,0
67084,3252,海灣,* 2023/02,39681.0,2023,02,-0.07909211167583374,-0.2387,0,1,0,0.0,0,2.0,2,3.0,0
67180,3257,虹冠電,* 2023/02,27610.0,2023,02,-0.49001643916585086,-0.4668,0,0,1,0.0,0,4.0,0,1.0,1
67277,3259,鑫創,* 2023/02,26952.0,2023,02,-0.28110746579179,-0.2263,0,0,1,0.0,0,3.0,0,2.0,1
67374,3260,威剛,* 2023/02,2605055.0,2023,02,-0.1088515682512924,-0.1823,0,1,0,0.0,0,1.0,1,4.0,0
67471,3264,欣銓,* 2023/02,1019984.0,2023,02,-0.047425861486076325,0.0609,0,0,1,0.0,0,1.0,0,4.0,4
67568,3265,台星科,* 2023/02,266308.0,2023,02,-0.06896708444770745,-0.1319,0,0,1,0.0,0,1.0,0,4.0,4
67665,3266,昇陽,* 2023/02,153325.0,2023,02,0.04127758120708741,4.0132,0,1,0,0.0,0,4.0,1,1.0,0
67761,3268,海德威,* 2023/02,69547.0,2023,02,-0.15501907515855468,-0.055,0,1,0,0.0,0,3.0,2,2.0,0
67857,3272,東碩,* 2023/02,393759.0,2023,02,-0.20604300880137918,0.9669,0,1,0,0.0,0,4.0,2,1.0,0
67954,3276,宇環,* 2023/02,83995.0,2023,02,-0.326963141025641,-0.4004,0,1,0,0.0,0,3.0,1,2.0,0
68051,3284,太普高,* 2023/02,58569.0,2023,02,-0.012093917619674122,0.7692,0,1,0,0.0,0,2.0,1,3.0,0
68148,3285,微端,* 2023/02,42494.0,2023,02,-0.317595670536847,-0.0235,0,1,0,0.0,0,3.0,1,2.0,0
68245,3287,廣寰科,* 2023/02,35116.0,2023,02,-0.25323239197005787,0.0106,0,1,0,0.0,0,3.0,1,2.0,0
68341,3288,點晶,* 2023/02,7419.0,2023,02,0.0919929349425964,0.4375,0,1,0,0.0,0,2.0,1,3.0,0
68438,3289,宜特,* 2023/02,260734.0,2023,02,-0.08541342200895174,-0.0832,0,0,1,0.0,0,1.0,0,4.0,1
68535,3290,東浦,* 2023/02,63851.0,2023,02,-0.48554969181807195,-0.1159,0,1,0,0.0,0,3.0,1,2.0,0
68632,3293,鈊象,* 2023/02,916315.0,2023,02,0.02680887637817952,-0.0316,0,0,1,0.0,0,2.0,0,3.0,2
68729,3294,英濟,* 2023/02,262716.0,2023,02,-0.3527313222497068,-0.1545,0,1,0,0.0,0,2.0,1,3.0,0
68826,3296,勝德,* 2023/02,91379.0,2023,02,-0.5314137736526332,-0.1617,0,1,0,0.0,0,4.0,1,1.0,0
68923,3297,杭特,* 2023/02,13819.0,2023,02,-0.342265587815326,-0.0173,0,1,0,0.0,0,3.0,1,2.0,0
69020,3303,岱稜,* 2023/02,178225.0,2023,02,-0.2842685664488717,-0.0489,0,1,0,0.0,0,2.0,1,3.0,0
69117,3305,昇貿,* 2023/02,518591.0,2023,02,-0.34594589140697224,-0.4074,0,1,0,0.0,0,1.0,1,4.0,0
69214,3306,鼎天,* 2023/02,75741.0,2023,02,-0.24939052187184113,0.0196,0,1,0,0.0,0,3.0,2,2.0,0
69311,3308,聯德,* 2023/02,10456.0,2023,02,-0.6207334324785084,-0.4008,0,0,1,0.0,0,1.0,0,4.0,4
69408,3310,佳穎,* 2023/02,107020.0,2023,02,-0.33773113195871185,-0.0781,0,0,1,0.0,0,2.0,0,3.0,1
69504,3311,閎暉,* 2023/02,155437.0,2023,02,-0.11213864247810863,0.1283,0,1,0,0.0,0,2.0,1,3.0,0
69601,3312,弘憶股,* 2023/02,1190317.0,2023,02,-0.22194180367302543,-0.2006,0,1,0,0.0,0,1.0,1,4.0,0
69698,3313,斐成,* 2023/02,246.0,2023,02,-0.6328358208955224,-0.4072,0,1,0,0.0,0,3.0,1,2.0,0
69795,3317,尼克森,* 2023/02,157692.0,2023,02,-0.39801184949914487,-0.3114,0,0,1,0.0,0,1.0,0,4.0,3
69892,3321,同泰,* 2023/02,111354.0,2023,02,-0.3135279757354573,-0.2119,0,1,0,0.0,0,3.0,1,2.0,0
69989,3322,建舜電,* 2023/02,138214.0,2023,02,-0.46990622662856923,-0.2856,0,1,0,0.0,0,2.0,1,3.0,0
70086,3323,加百裕,* 2023/02,598179.0,2023,02,-0.3418496851616112,-0.2125,0,1,0,0.0,0,2.0,1,3.0,0
70183,3324,雙鴻,* 2023/02,760767.0,2023,02,-0.4278295387540463,-0.2124,0,1,0,0.0,0,2.0,1,3.0,0
70280,3325,旭品,* 2023/02,36545.0,2023,02,-0.6011590343563104,-0.6611,0,0,1,0.0,0,3.0,0,2.0,1
70377,3332,幸康,* 2023/02,85542.0,2023,02,-0.3955098896905541,-0.0869,0,0,1,0.0,0,2.0,0,3.0,1
70473,3338,泰碩,* 2023/02,223922.0,2023,02,-0.43448185291911534,-0.2139,0,1,0,0.0,0,1.0,1,4.0,0
70570,3339,泰谷,* 2023/02,40180.0,2023,02,-0.3431957498978341,-0.3387,0,1,0,0.0,0,2.0,1,3.0,0
70667,3346,麗清,* 2023/02,477750.0,2023,02,-0.24646417806631116,0.3229,0,1,0,0.0,0,3.0,2,2.0,0
70763,3354,律勝,* 2023/02,9368.0,2023,02,-0.414316974054392,-0.2564,0,1,0,0.0,0,4.0,3,1.0,0
70860,3356,奇偶,* 2023/02,104146.0,2023,02,0.07017273446571513,0.3093,0,1,0,0.0,0,3.0,2,2.0,0
70956,3357,臺慶科,* 2023/02,304733.0,2023,02,-0.3227704069160166,-0.2798,0,0,1,0.0,0,2.0,0,3.0,3
71053,3360,尚立,* 2023/02,946510.0,2023,02,0.07167281093468356,-0.0215,0,1,0,0.0,0,2.0,1,3.0,0
71149,3362,先進光,* 2023/02,199535.0,2023,02,-0.32506299998308724,-0.259,0,0,1,0.0,0,2.0,0,3.0,1
71245,3363,上詮,* 2023/02,83696.0,2023,02,-0.43449412845772356,-0.2607,0,1,0,0.0,0,4.0,3,1.0,0
71342,3372,典範,* 2023/02,85051.0,2023,02,-0.25479492863463915,-0.2697,0,1,0,0.0,0,3.0,1,2.0,0
71439,3373,熱映,* 2023/02,45439.0,2023,02,-0.26617787180439595,0.096,0,1,0,0.0,0,2.0,2,3.0,0
71536,3374,精材,* 2023/02,547917.0,2023,02,-0.09910966055294766,0.0996,0,1,0,0.0,0,4.0,2,1.0,0
71633,3376,新日興,* 2023/02,683619.0,2023,02,-0.33906047873276396,0.0213,0,1,0,0.0,0,2.0,2,3.0,0
71729,3379,彬台,* 2023/02,25422.0,2023,02,-0.17940606843124596,-0.267,0,0,1,0.0,0,2.0,0,3.0,2
71825,3380,明泰,* 2023/02,2153878.0,2023,02,-0.05743701996692528,0.0349,0,0,1,0.0,0,2.0,0,3.0,3
71922,3388,崇越電,* 2023/02,514841.0,2023,02,-0.3230595063251028,-0.1749,0,1,0,0.0,0,2.0,1,3.0,0
72019,3390,旭軟,* 2023/02,54818.0,2023,02,-0.29620357174954104,-0.1253,0,0,1,0.0,0,2.0,0,3.0,1
72115,3402,漢科,* 2023/02,313105.0,2023,02,-0.09015488332897452,-0.0562,0,1,0,0.0,0,1.0,1,4.0,0
72212,3406,玉晶光,* 2023/02,751516.0,2023,02,-0.4164179150838197,-0.1062,0,0,1,0.0,0,1.0,0,4.0,1
72309,3413,京鼎,* 2023/02,917499.0,2023,02,-0.2025804264787043,-0.1781,0,0,1,0.0,0,1.0,0,4.0,4
72406,3416,融程電,* 2023/02,181968.0,2023,02,-0.053940096598264556,0.4353,0,1,0,0.0,0,4.0,2,1.0,0
72503,3419,譁裕,* 2023/02,90354.0,2023,02,-0.4093274410334188,0.045,0,0,1,0.0,0,1.0,0,4.0,3
72600,3426,台興,* 2023/02,40485.0,2023,02,-0.26907869793641337,-0.0589,0,0,1,0.0,0,2.0,0,3.0,1
72696,3432,台端,* 2023/02,883.0,2023,02,-0.5086254869226489,0.7802,0,1,0,0.0,0,3.0,2,2.0,0
72793,3434,哲固,* 2023/02,52421.0,2023,02,-0.056310644656069414,0.088,0,1,0,0.0,0,2.0,2,3.0,0
72890,3437,榮創,* 2023/02,201196.0,2023,02,-0.181437963806796,-0.2525,0,1,0,0.0,0,3.0,2,2.0,0
72986,3438,類比科,* 2023/02,69542.0,2023,02,-0.24099015520289888,-0.3555,0,1,0,0.0,0,3.0,1,2.0,0
73083,3443,創意,* 2023/02,1646396.0,2023,02,-0.020057211084617884,0.2094,0,0,1,0.0,0,2.0,0,3.0,2
73180,3444,利機,* 2023/02,75285.0,2023,02,-0.17401751036798105,-0.1044,0,1,0,0.0,0,3.0,1,2.0,0
73277,3450,聯鈞,* 2023/02,462312.0,2023,02,-0.19718265834522855,-0.0861,0,1,0,0.0,0,3.0,1,2.0,0
73374,3454,晶睿,* 2023/02,718122.0,2023,02,-0.05555621313448147,0.1522,0,0,1,0.0,0,1.0,0,4.0,4
73470,3455,由田,* 2023/02,149582.0,2023,02,0.023706867052656073,0.0526,0,1,0,0.0,0,3.0,1,2.0,0
73567,3465,進泰電子,* 2023/02,73710.0,2023,02,-0.4241091309680998,-0.2046,0,1,0,0.0,0,2.0,1,3.0,0
73664,3466,致振,* 2023/02,74955.0,2023,02,-0.29912571882743466,7.0424,0,1,0,0.0,0,3.0,1,2.0,0
73761,3479,安勤,* 2023/02,529684.0,2023,02,-0.18644078209716314,0.4908,0,1,0,0.0,0,1.0,1,4.0,0
73858,3481,群創,* 2023/02,15688594.0,2023,02,-0.11695133701271355,-0.2852,0,0,1,0.0,0,3.0,0,2.0,1
73954,3483,力致,* 2023/02,299412.0,2023,02,-0.5144224063832893,-0.3977,0,0,1,0.0,0,2.0,0,3.0,1
74051,3484,崧騰,* 2023/02,394473.0,2023,02,-0.25838951409438365,-0.1876,0,1,0,0.0,0,1.0,1,4.0,0
74148,3485,敘豐,* 2023/02,40623.0,2023,02,-0.23857097336507282,0.1372,0,1,0,0.0,0,2.0,1,3.0,0
74245,3489,森寶,* 2023/02,73640.0,2023,02,-0.08686217372434744,0.1939,0,1,0,0.0,0,3.0,1,2.0,0
74342,3490,單井,* 2023/02,25989.0,2023,02,-0.29538553302244874,-0.5022,0,0,1,0.0,0,2.0,0,3.0,3
74438,3491,昇達科,* 2023/02,96320.0,2023,02,-0.32650892207864857,-0.1445,0,0,1,0.0,0,2.0,0,3.0,1
74534,3492,長盛,* 2023/02,36938.0,2023,02,-0.5551460847363731,0.223,0,1,0,0.0,0,2.0,2,3.0,0
74630,3494,誠研,* 2023/02,48449.0,2023,02,0.17992742505053458,0.268,0,1,0,0.0,0,4.0,2,1.0,0
74727,3498,陽程,* 2023/02,114132.0,2023,02,-0.2128447580228011,0.3418,0,1,0,0.0,0,2.0,1,3.0,0
74824,3499,環天科,* 2023/02,18133.0,2023,02,-0.2668499575465977,-0.1559,0,1,0,0.0,0,3.0,1,2.0,0
74921,3501,維熹,* 2023/02,338150.0,2023,02,-0.2486407096084666,-0.088,0,1,0,0.0,0,2.0,2,3.0,0
75017,3504,揚明光,* 2023/02,248220.0,2023,02,-0.1728977568075493,-0.2648,0,0,1,0.0,0,2.0,0,3.0,1
75113,3508,位速,* 2023/02,61403.0,2023,02,-0.4370880354965576,-0.2727,0,1,0,0.0,0,2.0,1,3.0,0
75210,3511,矽瑪,* 2023/02,152833.0,2023,02,-0.47988388396564163,-0.3741,0,0,1,0.0,0,1.0,0,4.0,4
75307,3512,皇龍,* 2023/02,67895.0,2023,02,-0.8058373203005025,-0.5403,0,1,0,0.0,0,3.0,1,2.0,0
75404,3515,華擎,* 2023/02,1077790.0,2023,02,-0.3921001617057902,-0.1436,0,1,0,0.0,0,3.0,2,2.0,0
75501,3516,亞帝歐,* 2023/02,36449.0,2023,02,-0.5343171074485754,-0.5008,0,0,1,0.0,0,2.0,0,3.0,2
75598,3518,柏騰,* 2023/02,20840.0,2023,02,-0.5522997271692195,-0.4989,0,1,0,0.0,0,3.0,3,2.0,0
75695,3521,鴻翊,* 2023/02,27868.0,2023,02,0.12643492320129346,0.2411,0,1,0,0.0,0,3.0,2,2.0,0
75791,3522,御頂,* 2023/02,60591.0,2023,02,-0.4959486889391721,0.8036,0,1,0,0.0,0,3.0,3,2.0,0
75887,3523,迎輝,* 2023/02,9643.0,2023,02,-0.35862986365147986,-0.3702,0,0,1,0.0,0,3.0,0,2.0,1
75984,3526,凡甲,* 2023/02,103176.0,2023,02,-0.46411542896319613,-0.4041,0,1,0,0.0,0,3.0,1,2.0,0
76081,3527,聚積,* 2023/02,152388.0,2023,02,-0.28638928563066335,-0.2418,0,1,0,0.0,0,3.0,1,2.0,0
76178,3528,安馳,* 2023/02,401745.0,2023,02,-0.283753162311487,-0.0407,0,0,1,0.0,0,3.0,0,2.0,1
76275,3529,力旺,* 2023/02,158760.0,2023,02,-0.6896988460455953,-0.3285,0,0,1,0.0,0,3.0,0,2.0,2
76372,3530,晶相光,* 2023/02,103050.0,2023,02,-0.40882545291829686,-0.4316,0,0,1,0.0,0,4.0,0,1.0,1
76469,3531,先益,* 2023/02,125408.0,2023,02,-0.377902564128003,-0.0395,0,1,0,0.0,0,2.0,2,3.0,0
76565,3532,台勝科,* 2023/02,1325482.0,2023,02,-0.008578474454187177,0.1085,0,1,0,0.0,0,2.0,1,3.0,0
76662,3533,嘉澤,* 2023/02,1445102.0,2023,02,-0.35894361364373356,0.0419,0,1,0,0.0,0,2.0,1,3.0,0
76759,3535,晶彩科,* 2023/02,133690.0,2023,02,-0.06488255948966887,5.2815,0,1,0,0.0,0,3.0,3,2.0,0
76855,3536,誠創,* 2023/02,26313.0,2023,02,-0.3341515258869376,-0.0197,0,0,1,0.0,0,3.0,0,2.0,1
76951,3537,堡達,* 2023/02,203864.0,2023,02,-0.09331720377502824,0.034,0,1,0,0.0,0,4.0,1,1.0,0
77047,3540,曜越,* 2023/02,258716.0,2023,02,-0.21407588999565597,0.3773,0,1,0,0.0,0,4.0,1,1.0,0
77144,3541,西柏,* 2023/02,162548.0,2023,02,0.003624329313847161,0.2079,0,1,0,0.0,0,2.0,1,3.0,0
77241,3543,州巧,* 2023/02,192130.0,2023,02,-0.32334295978023525,-0.1357,0,1,0,0.0,0,3.0,1,2.0,0
77338,3545,敦泰,* 2023/02,858371.0,2023,02,-0.0015876966882857064,-0.3152,0,1,0,0.0,0,4.0,1,1.0,0
77434,3546,宇峻,* 2023/02,147781.0,2023,02,0.2574537966713182,0.1524,0,1,0,0.0,0,3.0,1,2.0,0
77530,3548,兆利,* 2023/02,404782.0,2023,02,-0.4211578501807532,-0.3872,0,1,0,0.0,0,2.0,1,3.0,0
77627,3550,聯穎,* 2023/02,175988.0,2023,02,-0.5064031726977467,-0.4089,0,1,0,0.0,0,2.0,1,3.0,0
77724,3551,世禾,* 2023/02,181077.0,2023,02,-0.06542832664099837,-0.0402,0,1,0,0.0,0,2.0,1,3.0,0
77821,3552,同致,* 2023/02,547090.0,2023,02,-0.4108049428240955,-0.0841,0,1,0,0.0,0,2.0,1,3.0,0
77918,3555,重鵬,* 2023/02,2054.0,2023,02,-0.061243144424131625,0.3992,0,1,0,0.0,0,3.0,1,2.0,0
78015,3556,禾瑞亞,* 2023/02,82481.0,2023,02,-0.44801440177746843,-0.3131,0,1,0,0.0,0,3.0,2,2.0,0
78112,3557,嘉威,* 2023/02,369945.0,2023,02,-0.4590838442339269,-0.3006,0,1,0,0.0,0,2.0,1,3.0,0
78208,3558,神準,* 2023/02,1044172.0,2023,02,-0.16729574393936614,0.397,0,1,0,0.0,0,3.0,1,2.0,0
78304,3563,牧德,* 2023/02,159999.0,2023,02,-0.10247046548416411,-0.2185,0,0,1,0.0,0,2.0,0,3.0,2
78401,3564,其陽,* 2023/02,116236.0,2023,02,-0.28310451590620334,0.2605,0,0,1,0.0,0,2.0,0,3.0,1
78498,3567,逸昌,* 2023/02,26821.0,2023,02,-0.188889224907007,-0.2113,0,1,0,0.0,0,4.0,4,1.0,0
78595,3570,大塚,* 2023/02,92037.0,2023,02,-0.25939665092176095,0.1789,0,1,0,0.0,0,3.0,2,2.0,0
78692,3576,聯合再生,* 2023/02,1209681.0,2023,02,-0.06442114934847978,-0.2166,0,0,1,0.0,0,1.0,0,4.0,4
78789,3577,泓格,* 2023/02,75454.0,2023,02,-0.14049756230919944,-0.1756,0,0,1,0.0,0,2.0,0,3.0,1
78885,3580,友威科,* 2023/02,59047.0,2023,02,0.07751966276756875,0.5781,0,1,0,0.0,0,3.0,1,2.0,0
78982,3581,博磊,* 2023/02,92043.0,2023,02,-0.10595331759769211,-0.1773,0,0,1,0.0,0,2.0,0,3.0,3
79078,3583,辛耘,* 2023/02,286009.0,2023,02,-0.28947335733148505,-0.3486,0,0,1,0.0,0,1.0,0,4.0,4
79174,3585,聯致,* 2023/02,28164.0,2023,02,-0.29120422801057,-0.2783,0,1,0,0.0,0,2.0,1,3.0,0
79271,3587,閎康,* 2023/02,261827.0,2023,02,-0.11558975432954903,-0.0019,0,0,1,0.0,0,2.0,0,3.0,1
79368,3588,通嘉,* 2023/02,100694.0,2023,02,-0.3463126460659569,-0.3967,0,1,0,0.0,0,2.0,1,3.0,0
79465,3591,艾笛森,* 2023/02,125230.0,2023,02,-0.2854126723272163,-0.0715,0,1,0,0.0,0,3.0,2,2.0,0
79562,3593,力銘,* 2023/02,52723.0,2023,02,-0.3927740538548361,0.1348,0,1,0,0.0,0,3.0,2,2.0,0
79659,3594,磐儀,* 2023/02,98819.0,2023,02,-0.1336454415542288,0.0601,0,1,0,0.0,0,1.0,1,4.0,0
79756,3595,山太士,* 2023/02,19573.0,2023,02,-0.5345856616335751,-0.395,0,1,0,0.0,0,4.0,2,1.0,0
79853,3596,智易,* 2023/02,3317684.0,2023,02,-0.11572333950449137,0.0103,0,0,1,0.0,0,2.0,0,3.0,3
79950,3597,映興,* 2023/02,59417.0,2023,02,-0.277007130515198,-0.1675,0,1,0,0.0,0,2.0,1,3.0,0
80047,3603,建祥國際,* 2023/02,11508.0,2023,02,-0.3328695652173913,-0.233,0,1,0,0.0,0,3.0,1,2.0,0
80144,3605,宏致,* 2023/02,576108.0,2023,02,-0.3808465980352013,-0.2031,0,1,0,0.0,0,2.0,1,3.0,0
80241,3607,谷崧,* 2023/02,148646.0,2023,02,-0.4793138597664994,-0.2454,0,1,0,0.0,0,2.0,1,3.0,0
80338,3611,鼎翰,* 2023/02,510122.0,2023,02,-0.09510480082875672,-0.0091,0,0,1,0.0,0,1.0,0,4.0,4
80434,3615,安可,* 2023/02,68075.0,2023,02,-0.25371089039443967,-0.0197,0,1,0,0.0,0,3.0,1,2.0,0
80531,3617,碩天,* 2023/02,780090.0,2023,02,-0.14631183600572562,0.0409,0,0,1,0.0,0,3.0,0,2.0,1
80627,3622,洋華,* 2023/02,90485.0,2023,02,0.03168540350717169,-0.107,0,1,0,0.0,0,3.0,2,2.0,0
80724,3623,富晶通,* 2023/02,23018.0,2023,02,-0.32565770199800786,-0.2035,0,0,1,0.0,0,4.0,0,1.0,1
80821,3624,光頡,* 2023/02,190106.0,2023,02,-0.18095180650220158,-0.2537,0,1,0,0.0,0,2.0,2,3.0,0
80917,3625,西勝,* 2023/02,74612.0,2023,02,-0.5110712109198378,-0.4576,0,1,0,0.0,0,3.0,1,2.0,0
81014,3627,華信科,* 2023/02,51251.0,2023,02,-0.2904962968090261,-0.2689,0,1,0,0.0,0,2.0,1,3.0,0
81111,3628,盈正,* 2023/02,186484.0,2023,02,-0.18424517613504635,-0.0256,0,1,0,0.0,0,4.0,2,1.0,0
81206,3629,地心引力,* 2023/02,7683.0,2023,02,-0.308274061402719,-0.3064,0,1,0,0.0,0,3.0,2,2.0,0
81302,3630,新鉅科,* 2023/02,103025.0,2023,02,-0.3569337552821627,-0.2292,0,1,0,0.0,0,2.0,1,3.0,0
81399,3631,晟楠,* 2023/02,4172.0,2023,02,-0.7059694129255056,-0.4426,0,1,0,0.0,0,4.0,1,1.0,0
81496,3632,研勤,* 2023/02,23437.0,2023,02,-0.2395028879226426,0.0788,0,0,1,0.0,0,2.0,0,3.0,1
81593,3633,云光,* 2023/02,255697.0,2023,02,-0.2547275949308057,-0.1341,0,0,1,0.0,0,2.0,0,3.0,2
81690,3642,駿熠電,* 2023/02,15554.0,2023,02,-0.3528604118993135,-0.1679,0,1,0,0.0,0,3.0,2,2.0,0
81786,3645,達邁,* 2023/02,139215.0,2023,02,-0.04623089413070436,-0.3304,0,1,0,0.0,0,3.0,2,2.0,0
81882,3646,艾恩特,* 2023/02,45535.0,2023,02,-0.23643833319359436,-0.1823,0,0,1,0.0,0,3.0,0,2.0,1
81979,3652,精聯,* 2023/02,164248.0,2023,02,0.021932144123740845,0.1095,0,1,0,0.0,0,4.0,2,1.0,0
82076,3653,健策,* 2023/02,785956.0,2023,02,-0.1373841961254748,0.1442,0,1,0,0.0,0,2.0,1,3.0,0
82173,3659,百辰,* 2023/02,108988.0,2023,02,-0.36177738217933103,-0.2958,0,1,0,0.0,0,3.0,1,2.0,0
82270,3661,世芯-KY,* 2023/02,1027146.0,2023,02,0.13129655471690216,0.1583,0,0,1,0.0,0,1.0,0,4.0,3
82367,3663,鑫科,* 2023/02,170258.0,2023,02,-0.23382444266441063,-0.149,0,1,0,0.0,0,3.0,2,2.0,0
82464,3664,安瑞-KY,* 2023/02,25500.0,2023,02,0.12068207787641733,0.3509,0,1,0,0.0,0,3.0,1,2.0,0
82561,3665,貿聯-KY,* 2023/02,3600289.0,2023,02,-0.014705705271777088,-0.1151,0,0,1,0.0,0,1.0,0,4.0,4
82658,3666,光耀,* 2023/02,61538.0,2023,02,-0.44501361808048195,-0.473,0,1,0,0.0,0,3.0,1,2.0,0
82755,3669,圓展,* 2023/02,194338.0,2023,02,-0.12803255665782756,-0.1097,0,1,0,0.0,0,2.0,1,3.0,0
82852,3672,康聯訊,* 2023/02,43841.0,2023,02,-0.35542159817687274,0.1764,0,1,0,0.0,0,3.0,2,2.0,0
82949,3673,TPK-KY,* 2023/02,7092956.0,2023,02,-0.18324021085499262,0.0406,0,1,0,0.0,0,2.0,1,3.0,0
83046,3675,德微,* 2023/02,150039.0,2023,02,-0.13642145492428384,-0.0429,0,1,0,0.0,0,1.0,1,4.0,0
83143,3678,聯享,* 2023/02,30383.0,2023,02,-0.15459528645760873,-0.0167,0,1,0,0.0,0,1.0,1,4.0,0
83240,3679,新至陞,* 2023/02,234626.0,2023,02,-0.34850180350037346,0.0134,0,1,0,0.0,0,3.0,2,2.0,0
83336,3680,家登,* 2023/02,234155.0,2023,02,-0.27600557786909324,-0.1549,0,0,1,0.0,0,2.0,0,3.0,2
83433,3682,亞太電,* 2023/02,991249.0,2023,02,-0.11020857719402813,-0.0129,0,1,0,0.0,0,3.0,1,2.0,0
83530,3684,榮昌,* 2023/02,66028.0,2023,02,-0.1751449130521687,-0.1941,0,0,1,0.0,0,3.0,0,2.0,1
83627,3685,元創精密,* 2023/02,57435.0,2023,02,-0.49796774616494033,-0.4518,0,0,1,0.0,0,0.0,0,5.0,5
83724,3686,達能,* 2023/02,8729.0,2023,02,-0.10517683239364428,0.3913,0,1,0,0.0,0,3.0,1,2.0,0
83820,3687,歐買尬,* 2023/02,114731.0,2023,02,-0.11196854416124213,0.0012,0,1,0,0.0,0,3.0,1,2.0,0
83916,3689,湧德,* 2023/02,322012.0,2023,02,-0.4415311881067919,-0.1816,0,1,0,0.0,0,3.0,1,2.0,0
84013,3691,碩禾,* 2023/02,418980.0,2023,02,-0.28225755335787595,-0.1528,0,1,0,0.0,0,2.0,1,3.0,0
84110,3693,營邦,* 2023/02,411749.0,2023,02,0.26870790221296476,0.9378,0,1,0,0.0,0,4.0,1,1.0,0
84207,3694,海華,* 2023/02,474246.0,2023,02,-0.3676467058682347,-0.2452,0,0,1,0.0,0,2.0,0,3.0,1
84304,3701,大眾控,* 2023/02,711016.0,2023,02,-0.317745790701401,-0.132,0,1,0,0.0,0,3.0,1,2.0,0
84401,3702,大聯大,* 2023/02,47306503.0,2023,02,-0.2575941639417605,-0.2261,0,1,0,0.0,0,3.0,1,2.0,0
84498,3703,欣陸,* 2023/02,1863662.0,2023,02,-0.3412696925921462,-0.4228,0,0,1,0.0,0,2.0,0,3.0,2
84595,3704,合勤控,* 2023/02,2150924.0,2023,02,-0.11012646497142044,0.055,0,0,1,0.0,0,3.0,0,2.0,1
84692,3705,永信,* 2023/02,470358.0,2023,02,-0.29359871803151155,0.0198,0,1,0,0.0,0,4.0,2,1.0,0
84788,3706,神達,* 2023/02,3756119.0,2023,02,-0.0642092557136611,0.2905,0,1,0,0.0,0,3.0,1,2.0,0
84885,3707,漢磊,* 2023/02,668902.0,2023,02,-0.005208178416547195,-0.0156,0,1,0,0.0,0,2.0,1,3.0,0
84973,3708,上緯投控,* 2023/02,454597.0,2023,02,-0.3907276336192974,-0.3233,0,0,1,0.0,0,2.0,0,3.0,1
85049,3709,鑫聯大投控,* 2023/02,1306029.0,2023,02,-0.12789130000741208,-0.1301,0,0,1,0.0,0,2.0,0,3.0,1
85123,3710,連展投控,* 2023/02,387824.0,2023,02,-0.3461950841228632,-0.0654,0,1,0,0.0,0,2.0,1,3.0,0
85192,3711,日月光投控,* 2023/02,42313886.0,2023,02,-0.11756569934389288,-0.0346,0,0,1,0.0,0,1.0,0,4.0,1
85255,3712,永崴投控,* 2023/02,705419.0,2023,02,-0.24708887185913023,-0.1401,0,0,1,0.0,0,1.0,0,4.0,1
85303,3713,新晶投控,* 2023/02,45264.0,2023,02,-0.4794668629322539,0.5779,0,1,0,0.0,0,1.0,1,4.0,0
85340,3714,富采,* 2023/02,2052227.0,2023,02,0.08345995178819751,-0.1917,0,1,0,0.0,0,2.0,1,3.0,0
85437,4102,永日,* 2023/02,41932.0,2023,02,0.08982222684270715,0.3898,0,1,0,0.0,0,2.0,1,3.0,0
